,Sample,B.cells,Plasma.Cells,CD8.T,CD4.T,Gamma.delta.T,NK,Monocytes.and.Macrophages,Dendritic,Mast,Eos,PMNs
130,GSM249876,-0.480787350662645,-0.414579733525765,-0.215846682998974,-0.302386591625344,-0.267825215302895,-0.359940612368985,-0.232428550009523,-0.158665686408526,-0.476311932731645,-0.389867505555864,-0.369308413310245
131,GSM249877,-0.253400726823317,0.0964340361073463,-0.308930085442685,-0.299561264796092,-0.32245090873182,-0.39205159872893,-0.226468393076362,-0.191364550156718,-0.508347023017802,-0.376393863269705,-0.434965290096667
132,GSM249878,-0.586478265243748,-0.501702292647951,-0.586544485569713,-0.47187121442883,-0.593706769766213,-0.653762791851567,-0.387809095931356,-0.332157798704044,-0.554218213284532,-0.477662778834733,-0.509949442141611
133,GSM249879,-0.586429569135215,-0.499181706153615,-0.513709049664887,-0.447584376604453,-0.547145680493318,-0.596337207214587,-0.327960031933756,-0.244804165522377,-0.5876806188985,-0.460581046858642,-0.475428185687325
134,GSM249880,-0.551175796212627,-0.323697101559626,-0.620494247464267,-0.416860207452912,-0.601441194787413,-0.564072078922736,-0.354432304806645,-0.269721410047052,-0.624478153255376,-0.444601702048729,-0.543142188746874
135,GSM249881,-0.534994541391882,-0.426930424909635,-0.696965222445283,-0.450897976022352,-0.72137527016628,-0.7286306790154,-0.619756058385444,-0.504505585078749,-0.783143063876124,-0.571077491172239,-0.62222755046065
136,GSM249883,-0.551555136354024,-0.252804146445775,-0.587028595342314,-0.48043260506258,-0.585649481828539,-0.659839249945001,-0.448935956595709,-0.37475264284806,-0.708080107087345,-0.624696832889486,-0.592573160013373
137,GSM249884,-0.494763944740217,-0.377186778284361,-0.350322969565191,-0.31810937260943,-0.416205598041109,-0.393813127418093,-0.340588622026967,-0.271946313855116,-0.626071869758559,-0.512053094081969,-0.572753867408441
138,GSM249885,-0.54717430332951,-0.365717826476222,-0.483527901069141,-0.404809223485511,-0.496558834759285,-0.570855197838009,-0.154038677949492,-0.0936734527401717,-0.544168068505444,-0.425622705792353,-0.352011757669559
139,GSM249886,-0.63548199719288,-0.52130422477082,-0.717990163003536,-0.497886755106998,-0.727930180693912,-0.737022775642686,-0.58943869174854,-0.503198053733465,-0.695269846683913,-0.628184365134578,-0.647121855983622
140,GSM249887,-0.409095592319759,-0.237591901714601,-0.331718910524592,-0.314307320973494,-0.387115138970444,-0.470578795523073,-0.272365569166445,-0.23733816656659,-0.546292943155881,-0.457340935600475,-0.422846988330397
141,GSM249888,-0.504483937393528,-0.439247386175714,-0.260675609200555,-0.283917098433764,-0.293965508017466,-0.399180467359591,-0.192340533308199,-0.12712575533675,-0.502430867531781,-0.459825079671305,-0.453176770240245
142,GSM249889,-0.422714031204284,-0.242517153243088,-0.239996560475217,-0.260751024798098,-0.303213900942533,-0.347394964672465,-0.310143351017757,-0.279333657258394,-0.589404146051301,-0.490167696417057,-0.549963998670565
143,GSM249890,-0.551135520051602,-0.383265110661859,-0.416721651691835,-0.348526809669566,-0.432271973440488,-0.498851533579386,-0.167383683627239,-0.106093451201341,-0.584931249232011,-0.474184183210507,-0.406797576238918
144,GSM249891,-0.457393060243416,-0.277174103740477,-0.393406778007764,-0.332033117333627,-0.433430810875923,-0.504123514490505,-0.350981739407904,-0.26629777808264,-0.615496760474552,-0.524416000940976,-0.480250846784125
145,GSM249893,-0.466515658772778,-0.289157175031125,-0.194681102040462,-0.260646093467188,-0.240642102415775,-0.333801825181893,-0.185430120620447,-0.0872620461855978,-0.691092968413962,-0.378166140135899,-0.432037683255001
146,GSM249894,-0.576323493864326,-0.387903717868298,-0.608941170229771,-0.463960312895258,-0.665815252099301,-0.653166466170836,-0.557464860770321,-0.430354478213025,-0.74798027337632,-0.621716240156586,-0.661306703531115
147,GSM249895,-0.598516442248979,-0.400632800864623,-0.601526890516499,-0.47332850837535,-0.658838630846614,-0.68304292393438,-0.362218924228675,-0.315934069150026,-0.578662978144777,-0.472868339369061,-0.439380887448896
148,GSM249896,-0.584471044215973,-0.296868869142746,-0.559355386482546,-0.443560942043444,-0.592102970422533,-0.633389815099867,-0.437601452275343,-0.346617115252529,-0.615165115061955,-0.489133692529444,-0.5411169318288
149,GSM249897,-0.570515796622687,-0.452153942490062,-0.569744249689655,-0.455660832113553,-0.526353178575405,-0.610305817567294,-0.343446772512496,-0.328944758351927,-0.56533672667933,-0.438404416634488,-0.446063288675074
150,GSM249898,-0.625917829779111,-0.474926599601204,-0.717696786857902,-0.502539142149316,-0.759641988054836,-0.805189938344058,-0.690888568726984,-0.561014672987554,-0.820902254363772,-0.716618232216003,-0.725245781821225
151,GSM249899,-0.58090576470644,-0.460777438491218,-0.620592803682713,-0.476888795962457,-0.597096445603526,-0.652050937744229,-0.425390032460159,-0.331815990279427,-0.634899135982185,-0.564153406154448,-0.562446639114003
152,GSM249900,-0.52969107019164,-0.243680753959965,-0.42049891297527,-0.332885765917215,-0.421388453872821,-0.493023178276428,-0.37017865995521,-0.24305868328193,-0.722489315503363,-0.476343498769468,-0.607378266101451
153,GSM249902,-0.495142559410082,-0.310692380972413,-0.640770325702612,-0.453989290615366,-0.68029614265139,-0.731618474497349,-0.660287212150488,-0.536117197273447,-0.814075944353971,-0.577435202108437,-0.742460596420695
154,GSM249903,-0.533264580211785,-0.275763293922915,-0.525393683967742,-0.431379537148318,-0.586585563622382,-0.624764632866386,-0.340012993476109,-0.239838887898467,-0.63043017278794,-0.537984397444634,-0.564385090787422
155,GSM249904,-0.549829335388863,-0.384683029309699,-0.541713089498042,-0.447897107544566,-0.604941077553822,-0.618075410100245,-0.347472633141146,-0.273295576696351,-0.662975436984253,-0.587245547694981,-0.592847938230265
156,GSM249905,-0.592038354298139,-0.460722375483754,-0.57609625543004,-0.411613275196645,-0.556757113160739,-0.654795091198722,-0.432979335557014,-0.369558776240919,-0.617975577698276,-0.64303764085814,-0.644207797006846
157,GSM249906,-0.398806972375754,-0.297440302649738,-0.232623356525994,-0.267073916663193,-0.309344990663265,-0.407342699039341,-0.434436145030847,-0.33077152788848,-0.589145490458087,-0.42720018592273,-0.536453926516828
158,GSM249907,-0.601403531412356,-0.327335608875442,-0.613125413307073,-0.486393980293176,-0.643367673753081,-0.63658749125585,-0.344916373851714,-0.21913472546889,-0.58097946340745,-0.522212562096565,-0.558765623447495
159,GSM249909,-0.593527508025914,-0.301662093138936,-0.600062704559001,-0.455977625536044,-0.627739343537479,-0.680629414370739,-0.51235461298273,-0.437548863745977,-0.622990871403307,-0.604948062173645,-0.611607411831723
160,GSM249911,-0.587362324066805,-0.430254848428392,-0.51102505178993,-0.414004483254296,-0.561750458235579,-0.592370369155769,-0.272553394729254,-0.176058858928526,-0.583067476317389,-0.513629674672256,-0.501505647089844
161,GSM249912,-0.555527223026405,-0.335182184234018,-0.541725950084557,-0.414852428297065,-0.602965809276108,-0.599953516250488,-0.431153069887105,-0.336062574479114,-0.612761533266134,-0.589546425108219,-0.582625500560207
162,GSM249913,-0.491764487405745,-0.269454102867319,-0.531640901048313,-0.46211953177319,-0.474734586400486,-0.664245252247811,-0.401383252558197,-0.271404831805005,-0.697022470816175,-0.497470011461519,-0.501351113764508
163,GSM249914,-0.543931150845501,-0.289727488045054,-0.405131033073639,-0.364651180791484,-0.458154603717292,-0.511515675501192,-0.433301682391331,-0.319008824215288,-0.612849826754752,-0.531829605456301,-0.544713824297464
164,GSM249915,-0.567944658535412,-0.367546228723813,-0.487607296867593,-0.380010326292313,-0.540780352849827,-0.560834820116949,-0.341392402080854,-0.307851740925058,-0.537890155004854,-0.474255156377914,-0.538659261895464
165,GSM249916,-0.571724192026502,-0.370623816873591,-0.697301221474929,-0.526230764124051,-0.736638021193753,-0.781042779766124,-0.673028998848258,-0.500048839380175,-0.8175414418768,-0.660614455617509,-0.798328939059755
166,GSM249917,-0.514349402077146,-0.364512221682977,-0.458826455064902,-0.387167026510135,-0.493070353303943,-0.545035110618591,-0.217692725638447,-0.141149752066311,-0.610150342822044,-0.482350167115883,-0.451808871010053
167,GSM249918,-0.690704218310786,-0.489638416592661,-0.705372213907738,-0.47397077903173,-0.746836696662235,-0.78134231267166,-0.588813315409057,-0.57782880613523,-0.795402202415697,-0.776497625643829,-0.664545917600002
168,GSM249919,-0.591978389075423,-0.455349828044393,-0.54364479677328,-0.408184433381894,-0.570512555977835,-0.645682371145404,-0.42792082989644,-0.396302818579436,-0.666821436393701,-0.570390656506412,-0.551986068542129
169,GSM249920,-0.593049550584093,-0.321194257867683,-0.703327309424155,-0.502872791612791,-0.709259943054231,-0.735363547403164,-0.574559790520612,-0.439247863431249,-0.694914601056352,-0.632104008091425,-0.681822100277287
170,GSM249921,-0.50781053798108,-0.444850004635822,-0.658632140954763,-0.472849959850168,-0.595863492563399,-0.696516086334907,-0.45082829394592,-0.382655112347087,-0.623039839875598,-0.481574224176755,-0.447534483340593
171,GSM249922,-0.641985315226877,-0.473992054362179,-0.66686229170197,-0.48082853362165,-0.71615610367445,-0.679486725323876,-0.55500965118714,-0.407871679837253,-0.656172265940405,-0.490485463502337,-0.611710947120369
172,GSM249923,-0.542306359336074,-0.307670891342792,-0.680816403014816,-0.508225144140937,-0.676332256137242,-0.709478009188187,-0.442550016210055,-0.335726650806963,-0.607870515848586,-0.49508903627911,-0.499077939308069
173,GSM249924,-0.499246614519039,-0.335067877741252,-0.548069033992237,-0.411238726777,-0.563751785960608,-0.611168330155728,-0.451052500757779,-0.40024532799914,-0.675010766621123,-0.53784284857769,-0.486839439645687
174,GSM249925,-0.490421029232622,-0.314259238741086,-0.402985418478181,-0.35087505133782,-0.444679519919333,-0.553650242669168,-0.388390146329646,-0.291399255914207,-0.640302693821349,-0.475893930975609,-0.525726317147409
175,GSM249926,-0.435823543887046,-0.285875235580553,-0.383669565190348,-0.301733572850832,-0.402217982272709,-0.438375963987438,-0.145578404756194,-0.100833215033779,-0.530467795426569,-0.471746626725029,-0.442377036663448
176,GSM249927,-0.564280748469286,-0.414188829676184,-0.550469115596162,-0.410721535994016,-0.577473291713808,-0.576947489581354,-0.210042123310382,-0.187998547798444,-0.554365125657226,-0.443808861933733,-0.276367512860163
177,GSM249928,-0.573124827448296,-0.379735619050969,-0.739390807465682,-0.542288364656904,-0.757019923255692,-0.766214712881137,-0.682644406609056,-0.601471713000502,-0.770444559991565,-0.682147758468363,-0.763984088135602
178,GSM249929,-0.555227490588243,-0.374785798268602,-0.613961681494085,-0.445641457794487,-0.666434452540201,-0.678647369646423,-0.568477919482867,-0.437616425870035,-0.71653986246562,-0.627012031743817,-0.640908941438103
179,GSM249930,-0.481777566030754,-0.253591172892111,-0.543773698089639,-0.429194315700355,-0.583835485615475,-0.653184685503128,-0.490732471593538,-0.396016616482999,-0.764562152852429,-0.614159805942855,-0.657554949227919
180,GSM249931,-0.605215357534605,-0.342462542805209,-0.480857131061759,-0.356807187894784,-0.55039528189083,-0.581165234804557,-0.471754596210135,-0.414535084393468,-0.579622726861598,-0.407895747647402,-0.555375232992088
181,GSM249932,-0.618453892517554,-0.396982029416006,-0.732721772553729,-0.515685916462371,-0.764541397761504,-0.74351221433592,-0.543946862083369,-0.512607526563635,-0.633618354661927,-0.606546602272992,-0.636653025865218
182,GSM249933,-0.421027432877978,-0.202529448627649,-0.248506758842618,-0.254362250151761,-0.295899545166035,-0.366916758226598,-0.174035823127005,-0.105258003424185,-0.510084161711155,-0.318367133325719,-0.401043520004312
183,GSM249934,-0.569584087815331,-0.398374687688473,-0.648805266378738,-0.43305965969747,-0.688454691444075,-0.665348515762131,-0.449469025428768,-0.351488704790564,-0.687561918052738,-0.599285813089328,-0.633392295560588
184,GSM249935,-0.570070538309293,-0.248359506336594,-0.641900375414316,-0.485315574917914,-0.692124220555287,-0.666311573096861,-0.453192978506085,-0.355500543437952,-0.686724220579749,-0.543415372569114,-0.614590360754368
185,GSM249936,-0.560081541241944,-0.285558616278319,-0.528620492082892,-0.398935186400683,-0.540540013272641,-0.627157695348294,-0.420549078156992,-0.300327998358791,-0.631070918865811,-0.522529138184324,-0.601181259631245
186,GSM249937,-0.653871482073881,-0.396733397334828,-0.67021567864787,-0.5008213343258,-0.720323089835292,-0.740550221439482,-0.7148268495003,-0.594576795937914,-0.844479363495047,-0.644596546672333,-0.772278003212949
187,GSM249938,-0.410266848846543,-0.188657180186459,-0.238397521211256,-0.287392788218765,-0.238375232668474,-0.329907796447909,-0.13712906528563,-0.115783937305099,-0.503501868808793,-0.375953516925464,-0.288809305647033
188,GSM249939,-0.506668595608147,-0.363336281798979,-0.590552569364079,-0.395196934638234,-0.64926100172992,-0.661734515105858,-0.466503503946871,-0.393504643894485,-0.58841578754382,-0.509751854650736,-0.524770081097628
189,GSM249940,-0.531900200853839,-0.331438510005322,-0.740097338835258,-0.514904440452257,-0.801658567287648,-0.702574823322338,-0.586292794997515,-0.436920737361394,-0.843995604196751,-0.643006849524049,-0.757904778012932
190,GSM249941,-0.613611707482002,-0.407580354922176,-0.748930927221451,-0.527978095830658,-0.709762395599496,-0.791980357752077,-0.680342945908178,-0.560386700146729,-0.674281100768383,-0.558329906068523,-0.751676611154613
191,GSM249942,-0.626620977904748,-0.491144917480501,-0.704373339990909,-0.46444194800351,-0.733869831314261,-0.834290278027079,-0.695636834877486,-0.542555986028523,-0.784093572582335,-0.568760357520673,-0.696310305085077
192,GSM249943,-0.613661900637068,-0.407937960036387,-0.487652134845308,-0.43746107330384,-0.51217000125447,-0.558866738081844,-0.443447863309233,-0.386072600793131,-0.602275504358077,-0.57486767077294,-0.572517019677143
193,GSM249944,-0.565194300926536,-0.36385308311939,-0.516868865355312,-0.41785571105507,-0.521627633776518,-0.584327423421512,-0.439785660659759,-0.393129588382013,-0.672634654805485,-0.466912154945215,-0.472841783243799
194,GSM249945,-0.461819179831068,-0.3202870034122,-0.343061217032281,-0.361544739105708,-0.29054723262004,-0.408248900122486,-0.176198744283413,-0.111231346275684,-0.468986617018483,-0.347955394451348,-0.335645237907635
195,GSM249947,-0.518956177041504,-0.33882276275655,-0.35736484755015,-0.29465208509821,-0.410902648541831,-0.499861544241032,-0.30244669156216,-0.272561158129307,-0.555801087414468,-0.50945845147385,-0.526488135038907
196,GSM249949,-0.50653208633834,-0.398476889551385,-0.179923879813108,-0.283531916013019,-0.15328834168719,-0.29154258343735,-0.173279658945178,-0.15479047059528,-0.534956140713136,-0.450363386707786,-0.356555259020634
197,GSM249950,-0.498464758077855,-0.274652169458709,-0.488512626002484,-0.389667826979039,-0.524891700274761,-0.554848036849451,-0.285644265924402,-0.182505116783946,-0.561216278058404,-0.429704561013286,-0.4786683223537
198,GSM249951,-0.584940262841588,-0.416530421309907,-0.578655802860704,-0.404643657523853,-0.658860198566576,-0.713270271783248,-0.411048677362003,-0.352458724403515,-0.648123890324435,-0.525494633914544,-0.523479790970002
199,GSM249953,-0.572693139325117,-0.350159485326376,-0.691364355078081,-0.484408997433573,-0.694987637238732,-0.739889105361195,-0.638870121389701,-0.507550579078695,-0.831436994924733,-0.601053012397522,-0.679351142706424
200,GSM249954,-0.513294736778071,-0.462576987391586,-0.658552707574759,-0.485128920895845,-0.69312305750451,-0.707142307710097,-0.377376914476666,-0.243842909342173,-0.56509972760118,-0.556414169718549,-0.523293973886524
201,GSM249955,-0.611295337752548,-0.271482222047175,-0.603398385196118,-0.436849058902018,-0.609977763089941,-0.677688590618806,-0.457407842732488,-0.409604420759827,-0.651433453171262,-0.581093088038047,-0.488134005899289
202,GSM249956,-0.605349827729189,-0.428920794951544,-0.477791226761671,-0.388761368570856,-0.482483651275987,-0.495758340486338,-0.345162959726869,-0.254167252651179,-0.560484314201275,-0.448379312204376,-0.404065329072272
203,GSM249957,-0.671099377627809,-0.455887842705619,-0.569891653388818,-0.473687730327201,-0.612386374359491,-0.581177587729408,-0.378364755731106,-0.28686742351242,-0.591867628221153,-0.590235679944867,-0.582031859368006
204,GSM249958,-0.535557821639946,-0.375897796611498,-0.520371441768302,-0.408660566903559,-0.499244445695513,-0.560733599513456,-0.22500783064357,-0.174770147168033,-0.612750738334728,-0.506697942162477,-0.473328055570665
205,GSM249959,-0.624118421440094,-0.456081565963982,-0.644503477702821,-0.514513272596367,-0.653203946651175,-0.686543614512376,-0.558521612890255,-0.510720942407254,-0.82195144323296,-0.619659279153276,-0.653760680712961
206,GSM249960,-0.497459862872436,-0.111567951673895,-0.349263299750887,-0.331781324246774,-0.309907754387855,-0.439424054379907,-0.23934658784969,-0.146433652327823,-0.544502783426321,-0.428933394536329,-0.38023948176746
207,GSM249961,-0.571730767048447,-0.333372751182164,-0.537374540680301,-0.356352145224252,-0.602843662615473,-0.614380436315086,-0.432737984694043,-0.379233641120392,-0.615762557989305,-0.552988421564829,-0.556862874675776
208,GSM249962,-0.405992330823311,-0.364856561716302,-0.404213783062724,-0.32186296299866,-0.436798569502043,-0.457875811449667,-0.169962061506723,-0.0987013760548046,-0.614682904968002,-0.524265323588687,-0.471151355547409
209,GSM249963,-0.0728909037630455,-0.157161397897439,-0.0482888206979395,-0.135948739444841,-0.106261069331464,-0.237394839667198,-0.166127364110375,-0.10675266072404,-0.558150603744583,-0.37053554368747,-0.401066108933852
210,GSM249964,-0.338356612790525,-0.255565639619642,-0.0668884956083047,-0.196348801679161,-0.0922649638762272,-0.196974217615758,-0.00355077624331444,0.0474561480446749,-0.445198145128216,-0.308602382285378,-0.303701064742901
211,GSM249965,-0.518322220455479,-0.266141699407872,-0.187507212721675,-0.269546912091108,-0.271318620234648,-0.338604193891134,-0.251305237434785,-0.179718574020855,-0.59814204984058,-0.49919414012697,-0.524780325728815
212,GSM249967,-0.595729148440916,-0.29331314359967,-0.655658936399145,-0.530296798288925,-0.699441105310626,-0.732568647876254,-0.390601595608777,-0.335860008397651,-0.588273341187248,-0.52092976096266,-0.526771221412145
213,GSM249968,-0.473089505585699,-0.364401168351032,-0.564070195788846,-0.447912904685338,-0.58627766685123,-0.596620011873413,-0.282408639530203,-0.217092903227833,-0.63853015067408,-0.544876999104078,-0.539098243363196
214,GSM249969,-0.602753590822184,-0.380773198727093,-0.657526493533753,-0.42053205741704,-0.687309098498242,-0.69796033077798,-0.593359544651786,-0.547116744410172,-0.759332062714037,-0.657026401927806,-0.674405696602008
215,GSM249970,-0.563032751458391,-0.428833850884493,-0.545188091467615,-0.469857002501143,-0.607455214073184,-0.634925920079757,-0.468321077296725,-0.368847138572813,-0.742274589012458,-0.608085795766132,-0.630263683117141
216,GSM249971,-0.537004231630412,-0.435284354216004,-0.694398049196092,-0.464074604194003,-0.707064569760584,-0.683899481520302,-0.530246163216563,-0.477116910175251,-0.736343382101456,-0.524187000784725,-0.553817951883197
217,GSM249972,-0.558587501196831,-0.346190861507125,-0.7148497998591,-0.510450899194182,-0.799347053179984,-0.763493275412766,-0.677611269883054,-0.588711436275778,-0.692892615830642,-0.692878676789336,-0.71645223461623
218,GSM249973,-0.46386734858899,-0.215396908319055,-0.463736681625756,-0.365001302508269,-0.550258756906218,-0.534828137401149,-0.327703078194647,-0.318244327837069,-0.60454882489936,-0.546955363257427,-0.468145064901614
219,GSM249975,-0.590919030846701,-0.335553890446828,-0.530407950911725,-0.439205186953196,-0.554605786406442,-0.594988258168668,-0.422063848624795,-0.342627939013166,-0.691679623160068,-0.568423822475256,-0.597913274792773
220,GSM249976,-0.594597736090434,-0.410192973643269,-0.708801219002067,-0.495187481707066,-0.735265320147674,-0.717235513453117,-0.502322740704506,-0.451398621361606,-0.655389396219871,-0.629345827300433,-0.541408913224797
221,GSM249979,-0.591772439646528,-0.350429514219626,-0.608815131837117,-0.468878059769713,-0.638673654608735,-0.697758744883488,-0.413487773064365,-0.330189537462106,-0.6579524161049,-0.474094401347198,-0.552932716909161
222,GSM249980,-0.629728357629058,-0.402370151763987,-0.648063289849715,-0.46442922965508,-0.710168781719331,-0.768522845593002,-0.692561994027791,-0.566953692380875,-0.693448454472937,-0.603376294664116,-0.670505855951686
223,GSM249981,-0.577910947471232,-0.440088569348274,-0.596452762255806,-0.484959625374973,-0.638359710804383,-0.689319506736417,-0.43710903309597,-0.297683804057982,-0.704900981674817,-0.529061409842929,-0.564774831060004
224,GSM249982,-0.511994028149267,-0.308187293439828,-0.596289210216233,-0.425777643666537,-0.605187038320539,-0.626975844634071,-0.325877100706031,-0.249059311635455,-0.563919698636378,-0.483621952761847,-0.468289391650545
225,GSM249983,-0.558429960902734,-0.438018915831434,-0.633543582080358,-0.477548071448685,-0.69364771592645,-0.714637770854151,-0.548518656924589,-0.493359539547878,-0.652996253530411,-0.607188025013953,-0.528896925118278
226,GSM249984,-0.46119716449671,-0.193964534086312,-0.477229672548679,-0.349195287052163,-0.48403486078849,-0.57341449983353,-0.381706648777156,-0.36293739779329,-0.640496295546079,-0.535560636051064,-0.507948688832731
227,GSM249986,-0.553808822873672,-0.466143744516598,-0.672262103668649,-0.454081996886864,-0.668350683548772,-0.653643748895359,-0.482272613199313,-0.363649932628221,-0.711181244959484,-0.584889478855137,-0.633391480307606
228,GSM249987,-0.647104359556966,-0.408495089810812,-0.77897500223736,-0.497501756529601,-0.823636875596987,-0.791723391601522,-0.647967985604774,-0.562245924938796,-0.680393912493419,-0.599105865279078,-0.736868189549244
229,GSM249988,-0.564816365254441,-0.427288778406268,-0.655533234995485,-0.467270629119201,-0.6934711185316,-0.698567164938242,-0.425216336522798,-0.342595381319979,-0.710102940306497,-0.520970231001036,-0.577295604684741
230,GSM249989,-0.55723557397595,-0.490434608469805,-0.468136723977595,-0.376788125104885,-0.508833127296519,-0.562317895002934,-0.405698370757442,-0.285037291230535,-0.603419329161789,-0.491038093533092,-0.51173311949757
231,GSM249990,-0.593042869910013,-0.315484206559368,-0.657208326232448,-0.522021264909315,-0.707488402297604,-0.693747831881037,-0.464898983031343,-0.424724244199082,-0.682995460101582,-0.584617614673947,-0.507781259076258
232,GSM249991,-0.540222781023992,-0.33153692085937,-0.601820341458182,-0.436313547186525,-0.627320371169119,-0.773990813082376,-0.588696623966052,-0.459430710894591,-0.767284941505934,-0.686996239635138,-0.682911319132673
233,GSM249992,-0.573220966810569,-0.40872168536523,-0.492019293317891,-0.385604425143442,-0.560572309145402,-0.606814836037962,-0.325185494384906,-0.25608648355716,-0.544423978144753,-0.445671410936422,-0.339851499097293
234,GSM249993,-0.522503752388514,-0.367081183868233,-0.403751040736338,-0.339623245787056,-0.446204925221789,-0.449050104120137,-0.254623960425734,-0.211220091411512,-0.59958724795464,-0.462660826583968,-0.436353145916023
235,GSM249994,-0.448670873983063,-0.422823610233605,-0.308776608236802,-0.29725861788,-0.34108931246739,-0.331613957256098,-0.228270652851959,-0.206498445842409,-0.578325343691643,-0.498505900277455,-0.415010741979109
236,GSM249996,-0.580503874446861,-0.464742006532975,-0.621698818959554,-0.442946423313192,-0.669448106637661,-0.691813426792791,-0.549259628117514,-0.465876729336916,-0.776321534468306,-0.586349990796502,-0.616674724316267
237,GSM249997,-0.596501465924408,-0.383621891662433,-0.471242169695175,-0.392703046555466,-0.553435247198824,-0.576230668313788,-0.387270988779433,-0.319523444068085,-0.613012327945893,-0.533548160264937,-0.476291826589759
238,GSM249998,-0.604756654023598,-0.472537860386272,-0.625074243113362,-0.451955667865629,-0.628880735048888,-0.68731331994221,-0.569621268831533,-0.56414404373145,-0.717548031942857,-0.601740740591628,-0.524071283377942
239,GSM249999,-0.577872129869108,-0.369089833787974,-0.717654023886098,-0.426357490122937,-0.753089367548332,-0.757071941666792,-0.642694617350108,-0.535209685666553,-0.825541639205978,-0.591238771262698,-0.726135235126721
240,GSM250000,-0.521540650049063,-0.379990882510503,-0.340577286721139,-0.385244779196874,-0.331156949458981,-0.474951593709751,-0.345583640225127,-0.265345680929628,-0.550195756145637,-0.454430731950934,-0.515815708668537
241,GSM250001,-0.567329401119792,-0.321847749434946,-0.477525346408803,-0.36803290909222,-0.490240522613474,-0.51689582994641,-0.288573956146692,-0.202732896991829,-0.62661436204617,-0.484354836205665,-0.498158235334013
