,Sample,B.cells,Plasma.Cells,CD8.T,CD4.T,Gamma.delta.T,NK,Monocytes.and.Macrophages,Dendritic,Mast,Eos,PMNs
125,TCGA.13.0905,-0.654870847798323,-0.36203026943392,-0.65239106498877,-0.569473819279272,-0.66774991244686,-0.714389905343484,-0.427362779504748,-0.510819485144744,-0.696405491565853,-0.702923395571862,-0.507877883370086
126,TCGA.25.1318,-0.694214590996251,-0.524997232784591,-0.709523419202307,-0.533761418812048,-0.673331344646977,-0.669707447708942,-0.436356202124775,-0.542624363524332,-0.599037124165816,-0.484009817041819,-0.482157421501082
127,TCGA.25.1326,-0.560671921022939,-0.422010694822192,-0.536656031065095,-0.510738964449642,-0.481630626249065,-0.569780328648163,-0.288258147415039,-0.434421463096151,-0.478659427562293,-0.48214686084188,-0.413667186204249
128,TCGA.04.1357,-0.275597137503327,-0.28202851606625,-0.00984394702388203,-0.23227654154708,-0.00599419316381391,-0.125642811347052,-0.0379202483545659,-0.137443181249768,-0.52337199036695,-0.416603964214959,-0.306447107813074
129,TCGA.13.0884,-0.669032005868834,-0.528322760940448,-0.303867985848034,-0.370241764345853,-0.297227273583018,-0.36926441191438,-0.413917004457463,-0.451720656989239,-0.715616903818792,-0.632121174952132,-0.564602908495087
130,TCGA.13.1404,-0.665209841567425,-0.439838415069752,-0.65112751504803,-0.533241045960939,-0.575305124722457,-0.690613825564965,-0.471211452776935,-0.561862121997211,-0.672639005402,-0.574813734611256,-0.577120544696515
131,TCGA.24.1413,-0.625550011972899,-0.461271071258608,-0.713708297962179,-0.545442868322897,-0.633022823176322,-0.643267658597557,-0.355454569454591,-0.376016282384359,-0.693342176457231,-0.482680308693072,-0.484804282665584
132,TCGA.25.1319,-0.648859768957322,-0.636289585211785,-0.592445073898585,-0.521073074999085,-0.490368363653052,-0.644869743750031,-0.423066935141894,-0.367844766914506,-0.751902109635408,-0.456053805326375,-0.500933443978979
133,TCGA.25.1328,-0.605589543280356,-0.507879680875311,-0.562716495786454,-0.513252971750471,-0.631447858798026,-0.55200048947294,-0.413553959530355,-0.523534315835651,-0.639945607090834,-0.506741258597546,-0.484390271822083
134,TCGA.04.1360,-0.629726676743631,-0.492130834328437,-0.720470317111668,-0.516870348084453,-0.717613366739393,-0.71044361966334,-0.578643082343164,-0.656757158890157,-0.715598113792589,-0.586288814845087,-0.608488738872015
135,TCGA.13.0893,-0.616966872902937,-0.41550220123959,-0.395828361269015,-0.485822836063316,-0.37188414519551,-0.429561334513576,-0.361981308668291,-0.410367749065431,-0.68577045179878,-0.509583451492407,-0.502800584604358
136,TCGA.13.1405,-0.622069747121974,-0.447966428455507,-0.451535139199057,-0.464030603718982,-0.468817656823718,-0.483776497393794,-0.359062867862858,-0.494023623970418,-0.641137202093513,-0.544683879545823,-0.447533847057211
137,TCGA.25.1316,-0.615256480875647,-0.616422921609983,-0.489902379183613,-0.52928286856731,-0.48932838550533,-0.495847804134177,-0.534617842885051,-0.545542725282925,-0.619528890094353,-0.620530658432968,-0.683454504020931
138,TCGA.25.1324,-0.583464443007073,-0.502180528043923,-0.504624061711224,-0.508980374890286,-0.526250330826055,-0.582288794828604,-0.544648206554968,-0.4932742238044,-0.842772269422522,-0.652322043265785,-0.74492321241674
139,TCGA.04.1351,-0.61374847897094,-0.465320149593916,-0.701229085014623,-0.555052804347101,-0.62547325269938,-0.713502125656602,-0.688840672378456,-0.737861815992081,-0.735859787328131,-0.689486996987565,-0.808596566351458
140,TCGA.04.1367,-0.582935551248652,-0.513656788753565,-0.649563176911695,-0.471941669622132,-0.606488876815317,-0.686712436488985,-0.462685894157725,-0.52795657308486,-0.695460087090815,-0.499316667889346,-0.52832127039488
141,TCGA.13.0908,-0.604324523035296,-0.439091059148128,-0.566887187436929,-0.501888695056402,-0.545341851660078,-0.58576981902191,-0.220042215993121,-0.34914601574022,-0.560107368919856,-0.562456112454312,-0.377605107666241
142,TCGA.13.1411,-0.507992280535612,-0.427964547166371,-0.213801731562981,-0.368881860666383,-0.22663535102562,-0.284672791197205,-0.0924287386751702,-0.201962720591096,-0.399148755390819,-0.199368140227134,-0.132040369966239
143,TCGA.25.1317,-0.627599952630507,-0.398965002533332,-0.704033707437215,-0.562926290595442,-0.72885616971238,-0.690531426951083,-0.581416433686115,-0.653653275082713,-0.709470136095015,-0.62904745211724,-0.638785981026805
144,TCGA.25.1325,-0.710276796582557,-0.462514517993875,-0.560570996591104,-0.544690015686394,-0.546683400031576,-0.700870778575377,-0.514542491239703,-0.551343476984005,-0.698978362501069,-0.585273527598157,-0.608955149824662
145,TCGA.04.1356,-0.646441797277207,-0.49678967944363,-0.612495109606753,-0.506353129778118,-0.640586944000865,-0.64631303654188,-0.534058488135421,-0.663526534837849,-0.610190955159379,-0.638906399033177,-0.57837148788668
146,TCGA.04.1371,-0.646074588912969,-0.546213362883595,-0.619198237127982,-0.53287538741471,-0.620598226102406,-0.719506821059586,-0.707060244485613,-0.759319526989751,-0.723516450396943,-0.741758668323948,-0.755234923656308
147,TCGA.13.1403,-0.687632157995982,-0.438890482054538,-0.673466837053565,-0.524353611655517,-0.62573747923964,-0.725878791375748,-0.49846726701664,-0.57085452951424,-0.67276402988634,-0.519431124697123,-0.515681989496722
148,TCGA.13.1412,-0.628304568713724,-0.454692064947802,-0.548493462212551,-0.517261914522269,-0.570426623465872,-0.677959464558151,-0.515758480082673,-0.578390125877328,-0.630913344398216,-0.592889218778631,-0.578023760244092
149,TCGA.13.1408,-0.62631085651023,-0.374243715867045,-0.613839819181218,-0.523538099466385,-0.603321964166677,-0.642683628927572,-0.496522089664862,-0.536834106446851,-0.678565327832861,-0.62006581247169,-0.590363241889067
150,TCGA.09.2043,-0.6039796949993,-0.486006807788541,-0.468907918324966,-0.43391323842777,-0.4264460411915,-0.454654504899495,-0.354203224086637,-0.394717157731517,-0.58295294284796,-0.440135066486966,-0.48950948385057
151,TCGA.24.2262,-0.642285045645961,-0.465088047732698,-0.514267919636464,-0.468275290766628,-0.509186157632594,-0.496175725116644,-0.401541327964068,-0.41046700137009,-0.601275105462042,-0.492449118504445,-0.338603197274354
152,TCGA.25.2393,-0.67207864047645,-0.597506819824901,-0.546863267381835,-0.553214432320327,-0.610154744508729,-0.599595077274408,-0.470292597695084,-0.504796336640776,-0.636695816777488,-0.528397866280982,-0.503243933001749
153,TCGA.24.2267,-0.397075770589078,-0.144978695982585,-0.340576008974326,-0.395232215152653,-0.325958616953485,-0.398972311477399,-0.11520960755807,-0.214408040003689,-0.564787671245538,-0.4172503319386,-0.367399452230121
154,TCGA.24.2295,-0.669309072175358,-0.433236994336174,-0.691748543684846,-0.555095024354913,-0.720345499673082,-0.771249415390792,-0.578234597146772,-0.614750362662537,-0.810124913328619,-0.623164111375962,-0.582502933364815
155,TCGA.25.2396,-0.646738658497039,-0.514284264128044,-0.413216443149334,-0.482229603284461,-0.436519820305596,-0.468667283924793,-0.289526445875238,-0.346837322622362,-0.637663295497609,-0.578965578050108,-0.442017656312914
156,TCGA.25.2409,-0.566321525714887,-0.485481774013123,-0.469747542325523,-0.473729176874619,-0.47879434337408,-0.485201504567255,-0.298536985234137,-0.376177844226509,-0.55909730145144,-0.428660540505844,-0.31324882711319
157,TCGA.24.2297,-0.625058793530434,-0.496022019728565,-0.728802069502916,-0.590918404074704,-0.721647400867099,-0.769451489435322,-0.536214820762114,-0.60239351262413,-0.743910984518492,-0.584140733067908,-0.647609836657458
158,TCGA.25.2397,-0.667004471580561,-0.529638933066845,-0.717513875836194,-0.572361156528791,-0.711841243516889,-0.674531116913196,-0.46964405446972,-0.600225043849641,-0.625464230416975,-0.527485838542372,-0.426229038512812
159,TCGA.09.2049,-0.620947821423737,-0.440237009514253,-0.692992916575536,-0.553162056124643,-0.624147617561883,-0.719637866303772,-0.686259026063348,-0.721002131022048,-0.850302468030546,-0.658112887634812,-0.700202377430466
160,TCGA.24.2280,-0.589448854224107,-0.357857116153043,-0.635918881794034,-0.549694069339089,-0.677521077265407,-0.71579443255559,-0.484614802039413,-0.563545674344095,-0.707391034322685,-0.575060073560561,-0.549733730465178
161,TCGA.25.2398,-0.665278205042224,-0.414866425580919,-0.577120432609072,-0.533011433010669,-0.673328467293696,-0.643363666008898,-0.349959829111427,-0.41428027957581,-0.688499905380071,-0.492902988476568,-0.488569414651851
162,TCGA.29.2425,-0.60113401724431,-0.346725526049219,-0.532969617340053,-0.519871194545403,-0.534379883873163,-0.651436908505874,-0.51831067841377,-0.587829773882613,-0.679707548456253,-0.556065117797849,-0.634963831610277
163,TCGA.09.2050,-0.665461954405507,-0.52061127615873,-0.721785795423444,-0.608854181866973,-0.688263303100823,-0.708668692679381,-0.491723019812418,-0.50284934770638,-0.628942897978068,-0.566229608163814,-0.604079162387187
164,TCGA.25.2042,-0.529767220111998,-0.24775283051481,-0.464195798994635,-0.453702951576143,-0.516823024786116,-0.484744237750301,-0.301654674457029,-0.479314890949663,-0.510956694536323,-0.420841595335356,-0.369452061201883
165,TCGA.25.2399,-0.672888770751339,-0.514194868557421,-0.382518614056131,-0.472097656614378,-0.336596859482818,-0.458534714479607,-0.316602159793394,-0.312910187569884,-0.622805115530258,-0.483960863123152,-0.473908931564725
166,TCGA.29.2427,-0.423247248199815,-0.369187738386266,-0.0886007154763795,-0.297932640340495,-0.0757472253495943,-0.149775801154863,-0.083856158109241,-0.190758324766708,-0.459375346034773,-0.38369716837586,-0.261849947571927
167,TCGA.59.2355,-0.694103098842961,-0.505644395931942,-0.624843630476549,-0.540030408818647,-0.586234908065328,-0.567668395828238,-0.433934985453426,-0.505538868234451,-0.691509146175265,-0.527737080282173,-0.601856815882516
168,TCGA.24.2288,-0.447287782689237,-0.195382513185796,-0.417125457020018,-0.445501711124859,-0.438103858441023,-0.466916769054304,-0.315110700438001,-0.330501180048184,-0.53017891251416,-0.527185847922011,-0.508550763319669
169,TCGA.25.2400,-0.652319219202257,-0.521530390104431,-0.644699502067193,-0.591592002586609,-0.616312470730763,-0.681287973297278,-0.467235997791172,-0.542182586202198,-0.669081845851075,-0.554851681495807,-0.524220594387767
170,TCGA.59.2363,-0.702281706420167,-0.546347511306455,-0.803171735464977,-0.670980218322662,-0.752117494539044,-0.748299116205514,-0.54965812436956,-0.652548979812522,-0.696257855064722,-0.566468926813334,-0.591903486860248
171,TCGA.09.2055,-0.653762903377975,-0.506979245691859,-0.547837955955381,-0.540711134814628,-0.562476135917135,-0.545926485704857,-0.266817136762113,-0.292498543804855,-0.605630756806794,-0.544103107704993,-0.395666455766164
172,TCGA.25.2391,-0.667797636518609,-0.527245564982688,-0.650233664769658,-0.554715491423808,-0.588734017106213,-0.682242474549486,-0.301793937200273,-0.448089022497471,-0.56850477556927,-0.55877320220009,-0.352783533065579
173,TCGA.25.2401,-0.50813261935486,-0.364591516692481,-0.477092911277422,-0.468472669880466,-0.463942479336317,-0.500530807781529,-0.106907382904109,-0.143753875465166,-0.44368937410654,-0.360697399809152,-0.283837392790806
174,TCGA.59.2348,-0.568060819143344,-0.334634716258629,-0.626818170907558,-0.527322242071863,-0.631298659728553,-0.62928757134096,-0.369839534301283,-0.454122465720627,-0.747323986841565,-0.585313343079332,-0.440252135261451
175,TCGA.09.2053,-0.482486557514129,-0.370993204828513,-0.492925425851131,-0.488856888892706,-0.472593223864383,-0.554911681433553,-0.381924204939705,-0.450463244183188,-0.68030458953899,-0.543205122414963,-0.568506021876222
176,TCGA.23.2084,-0.633382633618948,-0.522697260899543,-0.686505755454257,-0.564379933156163,-0.636513701977653,-0.61950602373705,-0.369348249055348,-0.415772106642396,-0.644663101364189,-0.520204114202843,-0.485231228117056
177,TCGA.24.2254,-0.693000337768889,-0.522995417296403,-0.780090638007954,-0.621273859399599,-0.734113965741975,-0.718082367587495,-0.444609445865937,-0.532300717978096,-0.563507310370573,-0.450332944588512,-0.502001333701639
178,TCGA.61.2002,-0.533836317582822,-0.424724765698269,-0.275374006357373,-0.41219439879844,-0.250834947459856,-0.331470999039431,-0.167465332609288,-0.265465444059251,-0.481255568611328,-0.413280945671474,-0.269002582440915
179,TCGA.61.2087,-0.598755983564677,-0.472925846264389,-0.351649769537858,-0.465992097507894,-0.324522868002746,-0.345397857396495,-0.36478801475306,-0.36317128252935,-0.591566798660232,-0.551230264192287,-0.506810490549865
180,TCGA.61.2101,-0.728998191845712,-0.510040304698473,-0.675671392055209,-0.570000029524024,-0.749878922826968,-0.697423858672777,-0.565636213337501,-0.61333670582942,-0.674808470070834,-0.551588249238743,-0.610438715488972
181,TCGA.09.2054,-0.548097597788541,-0.430606107805681,-0.719226653671805,-0.623893514333495,-0.700189071415959,-0.715536910113291,-0.571203446098991,-0.634253809244838,-0.694125575008621,-0.644849743664133,-0.67818014830906
182,TCGA.24.2019,-0.685234520706185,-0.577803763009852,-0.524149005060461,-0.491329249842297,-0.54685819951337,-0.578345308854967,-0.492414436484656,-0.580835119617905,-0.677640590708697,-0.620251499398534,-0.519983409223266
183,TCGA.24.2260,-0.656860464580127,-0.482419718844355,-0.559482661266666,-0.463262151583225,-0.49792515334978,-0.697310535958034,-0.501710376094337,-0.549947236602194,-0.75021979875218,-0.575965380123702,-0.585904160210514
184,TCGA.61.2088,-0.753905297947795,-0.644581249436411,-0.754197435097716,-0.565358616484473,-0.747873454855725,-0.745771916828194,-0.606987210829606,-0.673942507591456,-0.781133277078245,-0.506265687459273,-0.595823784610172
185,TCGA.61.2009,-0.641197593964907,-0.523339547778864,-0.513271555189579,-0.477946486099326,-0.45952331299122,-0.617172900620862,-0.327386318766962,-0.350306104934866,-0.625928347809182,-0.566476081463393,-0.433337022149871
186,TCGA.09.2056,-0.595861085340113,-0.573627662302971,-0.489076041440221,-0.453753098563411,-0.465069129484829,-0.471589307583608,-0.281787540106725,-0.332066401655236,-0.547604326479081,-0.467961818579657,-0.239456041426991
187,TCGA.24.2024,-0.607690622382097,-0.454694482123127,-0.679741207920157,-0.561042074040879,-0.690026583511746,-0.668182007549745,-0.481900226324796,-0.569173002194087,-0.713489127506459,-0.579820665405414,-0.524211073546152
188,TCGA.24.2261,-0.618490998706896,-0.487820881974671,-0.307222569083066,-0.428708060903778,-0.268781767378738,-0.391872302510641,-0.265866791920796,-0.347227725183739,-0.589417997442288,-0.489112667101103,-0.425903308495285
189,TCGA.61.2008,-0.589951879767692,-0.352105867273045,-0.727812018132068,-0.604389618017942,-0.702382917264601,-0.67319734139416,-0.516323575578116,-0.567229488060204,-0.681052897895866,-0.55118660853133,-0.533031267014179
190,TCGA.61.2092,-0.639397718369769,-0.449928745526613,-0.652960600470632,-0.577636833280248,-0.679733232477317,-0.729973153107756,-0.564523663306727,-0.681198930546368,-0.813529609642081,-0.697487465916655,-0.622301790177287
191,TCGA.61.2104,-0.564816509392714,-0.35682748925248,-0.489664347053576,-0.473893730957506,-0.508372820718604,-0.53726997202448,-0.205410456759123,-0.319894666520112,-0.623677536469338,-0.5149935338193,-0.41900826839645
192,TCGA.23.2072,-0.698928585734082,-0.497456382143292,-0.586872828822103,-0.483858207209127,-0.603798079504231,-0.603776118550697,-0.545452077214977,-0.683117305999729,-0.655689088828279,-0.559166948511939,-0.590329297666607
193,TCGA.24.2030,-0.615771737289564,-0.592050689026223,-0.703996363743096,-0.566033913703101,-0.654059645057355,-0.708531764612708,-0.592197689380408,-0.580890259038111,-0.671332334710115,-0.497942761743148,-0.551410832116574
194,TCGA.61.1734,-0.697233041463113,-0.564093092508123,-0.60384547228403,-0.505485366534763,-0.5575909353398,-0.573549583844776,-0.438555556643538,-0.556022067256761,-0.716986504304909,-0.552084624995578,-0.48222020619691
195,TCGA.61.2018,-0.624462603723246,-0.534520742976844,-0.469890641839803,-0.492314748590178,-0.500744894566025,-0.523041359350152,-0.329358009408577,-0.382333429652914,-0.669702172002752,-0.511232877990296,-0.398815588891369
196,TCGA.23.2077,-0.552479953681936,-0.480794985489342,-0.688108240087615,-0.597497219817116,-0.648628924274149,-0.696614164681568,-0.295948027937181,-0.372203287178328,-0.733048307833394,-0.475449235929894,-0.460459083138162
197,TCGA.24.2033,-0.686408352663132,-0.416523765501461,-0.694398493966706,-0.556188448878086,-0.637540917726093,-0.697760749938513,-0.520112112518306,-0.666450027773972,-0.593455572014771,-0.505398128462232,-0.514471339059958
198,TCGA.61.1736,-0.589456733986013,-0.476136483740847,-0.614259179820289,-0.494311072770954,-0.591331046751143,-0.632490426738364,-0.418169067585303,-0.503506538897522,-0.678813079308502,-0.469193513866773,-0.500576809676329
199,TCGA.61.2012,-0.465481859832312,-0.199955643047695,-0.366688358547321,-0.440385020719109,-0.346335524034751,-0.396650545641045,-0.238048644834227,-0.310461102193374,-0.511143638637399,-0.410310539571902,-0.254422412013663
200,TCGA.61.2095,-0.664772247721911,-0.612110538190949,-0.443779070995483,-0.488927991535583,-0.444576880865217,-0.437557657426635,-0.264618950195194,-0.308047894053107,-0.513888509654212,-0.396369722526926,-0.246027708874752
201,TCGA.23.2078,-0.487654321177875,-0.428504674655946,-0.340705578054147,-0.387297254688968,-0.389298343747485,-0.481790979320896,-0.424376858559493,-0.442328100207425,-0.58406897383982,-0.494770058742725,-0.531433637428687
202,TCGA.24.2035,-0.506331656541281,-0.384984604439328,-0.348811037418404,-0.416366606134145,-0.426462470493187,-0.421750935772287,-0.14359398272342,-0.290958137332097,-0.349650703356271,-0.37090870334553,-0.316344603794263
203,TCGA.61.1995,-0.640620406672994,-0.571095488164706,-0.511501302864536,-0.47821001418065,-0.458235598565242,-0.559062553714141,-0.332349096409954,-0.438558277865433,-0.688904109169794,-0.378890547227789,-0.360040914074485
204,TCGA.61.2016,-0.673396623767754,-0.586174893249031,-0.606584949353757,-0.556199195557139,-0.514823588218488,-0.554260552126404,-0.408526856915249,-0.513082529572561,-0.632972904213096,-0.565424029752269,-0.399638621046241
205,TCGA.61.2096,-0.700445304070062,-0.589977113613092,-0.712174009464954,-0.575354942879553,-0.617096265502834,-0.790779570560326,-0.56971618180052,-0.559199073291379,-0.714654425854123,-0.61052369724428,-0.657729413489762
206,TCGA.61.2000,-0.615199802936804,-0.558398650309293,-0.386881939624288,-0.468933093046989,-0.489829718362083,-0.489978376032465,-0.346572121258371,-0.368614331321502,-0.599412992755201,-0.517267735000649,-0.444812424822045
207,TCGA.23.2079,-0.561459827875539,-0.39740125805447,-0.453670046784018,-0.508125431675915,-0.43214959326012,-0.529571607581182,-0.332770369244983,-0.424300811026592,-0.623257667583587,-0.516481098589075,-0.428382501797499
208,TCGA.24.2036,-0.695171091023239,-0.613665967478582,-0.794935441356423,-0.622882477515844,-0.727686114232632,-0.794904405686091,-0.690383077621469,-0.67181622239061,-0.753946335792926,-0.638015268746907,-0.682931790277102
209,TCGA.61.1998,-0.66325321949815,-0.572834399185212,-0.665688396897148,-0.569523103257789,-0.632552504089802,-0.656621286590081,-0.335442516005459,-0.40627827451282,-0.586260112013662,-0.377374161154214,-0.417612942349056
210,TCGA.61.2097,-0.61534595240258,-0.539538811329894,-0.692769348328982,-0.551604807512017,-0.719266821553018,-0.610520848744578,-0.287525133958835,-0.40305590110678,-0.480260708138504,-0.460188370371681,-0.37280298454804
211,TCGA.61.2113,-0.620289854858191,-0.488727282891167,-0.472313763298637,-0.465578661085082,-0.455726544406934,-0.485486475297893,-0.266679967650136,-0.284899774441776,-0.502670043469508,-0.459368046731881,-0.401223100591058
212,TCGA.23.2081,-0.817560782074088,-0.55908898402927,-0.717972904251775,-0.632687919834998,-0.731038866720068,-0.739357896715261,-0.56843377522402,-0.622875645953425,-0.682127994060828,-0.685032437079713,-0.633596769142293
213,TCGA.61.2094,-0.276300518392825,0.00278376877563566,-0.0332890437835903,-0.255029881477671,-0.00389752590759952,-0.120655212821735,-0.0472527239431431,-0.129673028258947,-0.472561074082107,-0.340060995560541,-0.258718778166408
214,TCGA.61.2098,-0.653561927998021,-0.502529944643312,-0.889298818574579,-0.687647834679352,-0.804882109151875,-0.867004417593934,-0.754809777471487,-0.731429452214615,-0.794463038853773,-0.681375205815853,-0.787979672798203
215,TCGA.61.2109,-0.645549377178461,-0.498625260041894,-0.646227392389795,-0.565279617547684,-0.581925820391265,-0.64481658108937,-0.439519178573183,-0.522763424736308,-0.595161215498861,-0.513649624221338,-0.498302182114651
216,TCGA.61.2102,-0.695466854061977,-0.719016179935271,-0.775076709202105,-0.68802517071275,-0.683814524403676,-0.706127396879637,-0.428003580943862,-0.464605959028242,-0.597494491005477,-0.69183350959701,-0.576800762301776
217,TCGA.61.2003,-0.556275136354106,-0.405898576693267,-0.478476711842909,-0.489575367659851,-0.456337355141479,-0.517171677097234,-0.257512897432559,-0.256553345581087,-0.522842754064455,-0.463997528060831,-0.392181896552352
218,TCGA.61.2111,-0.579175153524317,-0.506022946481357,-0.594629251289202,-0.529935681658518,-0.511567054792165,-0.59349610355183,-0.450476176480497,-0.460900744855315,-0.62634715930068,-0.435082040309092,-0.502147408386744
219,TCGA.04.1654,-0.704744183835005,-0.433443831865467,-0.58572319157485,-0.50590434469833,-0.564456950181985,-0.636996502545835,-0.368762734908809,-0.465513802319788,-0.517394336037247,-0.520129463783487,-0.506593997390058
220,TCGA.24.2020,-0.628853312412759,-0.575172923604375,-0.758527464176027,-0.566195605754591,-0.651877358425242,-0.80246798343014,-0.641604556377629,-0.662215305145022,-0.681760547196493,-0.726340808273532,-0.78713589099362
221,TCGA.25.1878,-0.356105667848212,-0.333221300145352,-0.189724960336966,-0.272231814654907,-0.162290880377554,-0.302901038655297,-0.0159143090186766,-0.106548589153008,-0.563391896306575,-0.405716499733747,-0.262541869513299
222,TCGA.31.1951,-0.572335594881621,-0.421605174529584,-0.370192511661604,-0.379467103959253,-0.371072519722776,-0.436562434829368,-0.217089915442712,-0.298846502179809,-0.495245892905771,-0.483916271767664,-0.439696191102128
223,TCGA.24.2023,-0.690941299717873,-0.54368068863904,-0.490372458043748,-0.489624048962691,-0.450219708430584,-0.471313635074574,-0.430841611658746,-0.476203782193262,-0.566527227727121,-0.527374673777943,-0.505438288220395
224,TCGA.30.1853,-0.699372896765687,-0.568009872668086,-0.708885510921244,-0.588680586984015,-0.725507383454739,-0.733692353113538,-0.655511526763274,-0.720658602088586,-0.8501738961879,-0.640342070965825,-0.639680621029271
225,TCGA.30.1880,-0.548150928104018,-0.388071903919789,-0.430987331755158,-0.426740561289025,-0.432113856312638,-0.466699068443857,-0.363701462623971,-0.469877600926501,-0.628227417942564,-0.558071124366173,-0.41245053745689
226,TCGA.31.1953,-0.525399632098034,-0.502971873323427,-0.147962308661448,-0.34580388143754,-0.1290239424634,-0.191825625132969,-0.0647886002876997,-0.143360885389391,-0.431912615957224,-0.365116269222942,-0.235213156445749
227,TCGA.61.1724,-0.661194976991518,-0.429779541511971,-0.615676811528541,-0.541088585528869,-0.610393644011776,-0.577567188322028,-0.419509786091606,-0.469893590842557,-0.754288972356009,-0.571418562745181,-0.490655975248863
228,TCGA.24.1920,-0.643594224944285,-0.520392885595238,-0.510222608849343,-0.541716301057683,-0.449199103309985,-0.564287364994889,-0.400590245593375,-0.422232889279439,-0.560299508234921,-0.476903691106039,-0.469858980577526
229,TCGA.24.2026,-0.525912573104815,-0.361188859570087,-0.464212820528754,-0.454216721333351,-0.402746186077484,-0.502514816685226,-0.298276390644461,-0.398270392088277,-0.583824183514281,-0.515440711168628,-0.415783157988283
230,TCGA.30.1859,-0.653477753169922,-0.53317057170572,-0.60772064933588,-0.516589766946941,-0.588581524883445,-0.628116166117852,-0.469198815698938,-0.488462942305105,-0.708352218500164,-0.552042947813045,-0.526319034071733
231,TCGA.30.1887,-0.410253728500571,-0.405001380364133,-0.131753434173928,-0.324110643816722,-0.0745618310945768,-0.255553279774387,-0.0906734662341758,-0.124344088382976,-0.485777428875597,-0.376298025313936,-0.264849883575841
232,TCGA.61.1728,-0.663451173206959,-0.485566241057558,-0.65146946481589,-0.550543369792459,-0.649322251237277,-0.663150877243719,-0.504215063091494,-0.558137771197867,-0.628123391761397,-0.62247849555643,-0.568711604769572
233,TCGA.24.1923,-0.580556423942236,-0.498469341672914,-0.749513366276223,-0.563151226403759,-0.691555725301672,-0.753771392900153,-0.46692568837968,-0.505485736839598,-0.798345479486148,-0.616468355900946,-0.604762016705765
234,TCGA.24.2027,-0.719252072079127,-0.598752853714841,-0.776005861179342,-0.666301342666669,-0.737353869074542,-0.732572732766129,-0.637337924992851,-0.683039561835605,-0.734787972815642,-0.693472909103592,-0.707575813006251
235,TCGA.30.1860,-0.499811897275111,-0.294941026970961,-0.131669879923357,-0.305656768123938,-0.0684261299009158,-0.172150143336428,-0.106240249851154,-0.183340060007032,-0.475350289639699,-0.403429725129465,-0.308265696338058
236,TCGA.30.1891,-0.57580732775749,-0.379833063322056,-0.570433947822119,-0.552113803268302,-0.54715247168831,-0.54228819189557,-0.354339829431312,-0.527897488755912,-0.569390657692018,-0.486569638763333,-0.342982509995645
237,TCGA.31.1956,-0.346144745242574,-0.171505542954461,-0.0361339417399859,-0.25063275015444,-0.0464706143299594,-0.155510133856882,0.0929698970256072,-0.0122308977097517,-0.40299152036666,-0.244139036751484,-0.0772889664390015
238,TCGA.61.1743,-0.595235018093296,-0.374002177797925,-0.653164209476774,-0.566304946461592,-0.675644884673709,-0.731630789745419,-0.494895940700385,-0.465936482604432,-0.733261909594913,-0.583659418921481,-0.606572687279143
239,TCGA.24.1924,-0.506564499410166,-0.372567525028704,-0.330215594363273,-0.374698214690016,-0.282266866387765,-0.394343994632123,-0.181355194223639,-0.231278354897496,-0.528518645340349,-0.385052966482849,-0.341508364253086
240,TCGA.24.2029,-0.604651832053298,-0.445342041083164,-0.325393273377285,-0.412573281167779,-0.335332297615581,-0.377042094861896,-0.152978040837366,-0.230887468342997,-0.506823741551486,-0.418944476885678,-0.26842364027524
241,TCGA.30.1861,-0.649664708208929,-0.401279386612038,-0.741832389839748,-0.604631257935868,-0.77469712915415,-0.778354683082222,-0.602314895868302,-0.643469835784292,-0.69018047620463,-0.612551165236038,-0.644366372874357
242,TCGA.30.1892,-0.597681464830172,-0.408040954518024,-0.5141747136367,-0.519896397700234,-0.541162212175596,-0.558027750747582,-0.494857669816156,-0.563153869837278,-0.63390884352851,-0.552605218405434,-0.452607170576985
243,TCGA.31.1959,-0.562965382472733,-0.469058828843438,-0.453282638705783,-0.489958350382845,-0.485767287066403,-0.475038997485701,-0.20221451787268,-0.24131530168859,-0.521157140003215,-0.408904720838271,-0.445041168196317
244,TCGA.61.1917,-0.603901228365823,-0.492870128355088,-0.503489465674111,-0.500407637868918,-0.446171068023589,-0.544976720932555,-0.317406819027866,-0.386108436155404,-0.659052908766045,-0.478602409339229,-0.490274608278072
245,TCGA.25.1870,-0.532350500004707,-0.487941236428169,-0.646224217138882,-0.541664954571062,-0.62790620271253,-0.65182500095188,-0.43166172117544,-0.511849054252029,-0.629582411074188,-0.348465121502618,-0.435333050702619
246,TCGA.30.1862,-0.623705757680255,-0.351466102274721,-0.573007645806729,-0.536215408227978,-0.511329019720857,-0.61347940347055,-0.50015382304194,-0.552156787497563,-0.64292553029371,-0.523854380277236,-0.546987657121807
247,TCGA.31.1944,-0.608171629799284,-0.355351071457015,-0.567147859710243,-0.53343062683203,-0.529948946400544,-0.616787713129234,-0.435089451255342,-0.519456556535977,-0.654153943559384,-0.53132013398182,-0.473053191096507
248,TCGA.57.1992,-0.772107116284105,-0.640709403120419,-0.806985399530664,-0.653215762496636,-0.693681434580144,-0.752665499891121,-0.459500376147915,-0.483891043776085,-0.708530370343048,-0.56820921409468,-0.615621357325183
249,TCGA.61.1918,-0.624798958007478,-0.510542518596319,-0.626576367305922,-0.539990218438552,-0.614088092427771,-0.636055406965452,-0.377588365839525,-0.3985650012995,-0.616030333634086,-0.488431510137891,-0.464852819794797
