,Sample,T cells,CD8 T cells,Cytotoxic lymphocytes,NK cells,B lineage,Monocytic lineage,Myeloid dendritic cells,Neutrophils,Endothelial cells,Fibroblasts
239,GSM249955,0.737430094594816,0.974270672750419,NA,0.971329101269554,NA,NA,NA,0.814356305366057,NA,NA
240,GSM249956,0.755908281673432,0.856143685978543,NA,0.972568875974014,NA,NA,NA,0.841355352915428,NA,NA
241,GSM249957,0.90177843019944,0.9527093202095,NA,0.979062228342063,NA,NA,NA,0.81627668542555,NA,NA
242,GSM249958,0.856267519719827,0.956900498871539,NA,0.9825557069521,NA,NA,NA,0.850727955718179,NA,NA
243,GSM249959,0.858449363044333,0.304748612278552,NA,0.970365389301201,NA,NA,NA,0.81557984913782,NA,NA
244,GSM249960,0.68133575843902,0.968160565946583,NA,0.975588149431246,NA,NA,NA,0.740666166752376,NA,NA
245,GSM249961,0.780097691519791,0.929458918566407,NA,0.980822729523991,NA,NA,NA,0.85133189623975,NA,NA
246,GSM249962,0.595744985475619,0.949844308387121,NA,0.966751376846988,NA,NA,NA,0.819727515302985,NA,NA
247,GSM249963,0.136974200297623,0.51120940221892,NA,0.960107673894278,NA,NA,NA,0.852769480148,NA,NA
248,GSM249964,0.255076314365256,0.791687839160925,NA,0.816543416417693,NA,NA,NA,0.868548070293103,NA,NA
249,GSM249965,0.453994814091684,0.813330688688816,NA,0.959568565836923,NA,NA,NA,0.911621013308299,NA,NA
250,GSM249966,0.897738018983457,0.983755143820818,NA,0.978631667418283,NA,NA,NA,0.831581975691023,NA,NA
251,GSM249967,0.903042995389632,0.994585753474286,NA,0.983447476002814,NA,NA,NA,0.865797176094462,NA,NA
252,GSM249968,0.690479082299694,0.926461175957562,NA,0.965593476384492,NA,NA,NA,0.854862597822792,NA,NA
253,GSM249969,0.699893770985687,0.989919449545445,NA,0.988008379079972,NA,NA,NA,0.920951425301062,NA,NA
254,GSM249970,0.687917875298377,0.973678630428037,NA,0.988042213517042,NA,NA,NA,0.91816797590003,NA,NA
255,GSM249971,0.79922071590851,0.82727274096976,NA,0.963109080696244,NA,NA,NA,0.892372119928567,NA,NA
256,GSM249972,0.816020338955571,0.977710527176409,NA,0.99127308235988,NA,NA,NA,0.902882018993972,NA,NA
257,GSM249973,0.668081918839959,0.981117328496011,NA,0.960087729555643,NA,NA,NA,0.821832271410857,NA,NA
258,GSM249974,0.925841950868156,0.678490205096813,NA,0.989609892992262,NA,NA,NA,0.711606940136097,NA,NA
259,GSM249975,0.732591736650495,0.983091510516223,NA,0.973563381671373,NA,NA,NA,0.816846658828095,NA,NA
260,GSM249976,0.959236151020063,0.844367840494556,NA,0.988672037591591,NA,NA,NA,0.807678248700989,NA,NA
261,GSM249977,0.82778654416898,0.947323060285332,NA,0.949278503959866,NA,NA,NA,0.801862025432626,NA,NA
262,GSM249978,0.25450191661872,0.223396028031594,NA,0.984812767899159,NA,NA,NA,0.780572997487168,NA,NA
263,GSM249979,0.807886377879126,0.978682946060038,NA,0.986298493808653,NA,NA,NA,0.887126866315905,NA,NA
264,GSM249980,0.864990930648821,0.956046993577488,NA,0.98336378601698,NA,NA,NA,0.9294429029955,NA,NA
265,GSM249981,0.722307760761104,0.974758265455731,NA,0.975432824305783,NA,NA,NA,0.888528409094496,NA,NA
266,GSM249982,0.881940242963547,0.978382895808706,NA,0.996306794416016,NA,NA,NA,0.876995711268851,NA,NA
267,GSM249983,0.853292586223967,0.967892585850951,NA,0.960066081434297,NA,NA,NA,0.884158170642566,NA,NA
268,GSM249984,0.746184899944755,0.838587937976595,NA,0.972614987117742,NA,NA,NA,0.873136018086586,NA,NA
269,GSM249985,0.885256721367936,0.987277398465504,NA,0.988611601319059,NA,NA,NA,0.311764681414486,NA,NA
270,GSM249986,0.831199115079785,0.91772491628422,NA,0.987066980567844,NA,NA,NA,0.848760981378852,NA,NA
271,GSM249987,0.928344377357822,0.988651646405385,NA,0.989500799737322,NA,NA,NA,0.79705070186287,NA,NA
272,GSM249988,0.797815097975698,0.973803465474445,NA,0.984558238119219,NA,NA,NA,0.825430172213603,NA,NA
273,GSM249989,0.782310237327018,0.919775342798943,NA,0.968001857220921,NA,NA,NA,0.88648506417448,NA,NA
274,GSM249990,0.879227058173641,0.990411900778845,NA,0.98691849914255,NA,NA,NA,0.881022601814201,NA,NA
275,GSM249991,0.773445458080825,0.960648327668805,NA,0.970178488003675,NA,NA,NA,0.891708749845881,NA,NA
276,GSM249992,0.887880437839895,0.970250841930018,NA,0.993627621721332,NA,NA,NA,0.733557627221201,NA,NA
277,GSM249993,0.60829019653856,0.912646406588563,NA,0.983586013879061,NA,NA,NA,0.829187013021762,NA,NA
278,GSM249994,0.381719333760262,0.683370018480156,NA,0.978306468890127,NA,NA,NA,0.731446615739662,NA,NA
279,GSM249995,0.778747448700614,0.97148252047625,NA,0.978536483525635,NA,NA,NA,0.683220710413861,NA,NA
280,GSM249996,0.741231940585773,0.971456160065024,NA,0.955509715599835,NA,NA,NA,0.778160129351959,NA,NA
281,GSM249997,0.815748518915599,0.943904710932335,NA,0.987909665425369,NA,NA,NA,0.940035048553341,NA,NA
282,GSM249998,0.715237497187881,0.915316066892328,NA,0.927458876333355,NA,NA,NA,0.851296017363157,NA,NA
283,GSM249999,0.907278280933281,0.993801447091381,NA,0.989656373645756,NA,NA,NA,0.919048310925302,NA,NA
284,GSM250000,0.705555388822547,0.798496784166495,NA,0.970263564011137,NA,NA,NA,0.747843896976426,NA,NA
285,GSM250001,0.74692479823058,0.797128090926145,NA,0.98853906298365,NA,NA,NA,0.876778595927899,NA,NA
