"","GSE26712_eset_ClusterK2_SAMD_1","GSE26712_eset_ClusterK2_SAMD_2","GSE26712_eset_ClusterK3_SAMD_1","GSE26712_eset_ClusterK3_SAMD_2","GSE26712_eset_ClusterK3_SAMD_3","GSE26712_eset_ClusterK4_SAMD_1","GSE26712_eset_ClusterK4_SAMD_2","GSE26712_eset_ClusterK4_SAMD_3","GSE26712_eset_ClusterK4_SAMD_4"
"ABHD14A",2.02617622313819,-2.02617622313819,-0.750101712509987,1.35357680851616,-0.751303121690148,-1.54958168277874,-0.944428735767171,2.31439591618124,0.0238103559738903
"ABHD17B",4.1336249670565,-4.1336249670565,-1.41834459027371,5.47721143356695,-4.69328558762826,-1.44796885881418,-1.75635611147294,7.05296007470795,-4.34761323483829
"ABHD2",7.84567328274618,-7.84567328274618,-2.97189211764753,7.40732143187422,-5.34149395978715,-1.6709322030932,-4.09414705416908,8.00281882500349,-2.92764458778806
"ABHD3",-5.14682162109115,5.14682162109115,-0.0271961609357548,-4.44937819828368,3.45763842010713,-0.187052835610708,4.4995737595104,-2.9253392515972,-3.14219190533833
"ABHD4",4.67969165904084,-4.67969165904084,1.67098956102951,3.91660928186042,-5.06138246848462,1.93787834608318,-4.81408031428066,2.83629754459418,0.888701951623533
"ABHD5",6.10393877975666,-6.10393877975666,-2.84866167551599,5.87095933239999,-3.85929358770026,-1.8765271585086,-2.90927608428079,5.64703931537315,-1.97989159811228
"ABHD6",1.88668869514514,-1.88668869514514,1.86025982181004,2.78723212308461,-4.63374743081818,2.58210898584258,-3.77771297806913,2.83324993858743,-1.55899514815595
"ABHD8",1.29926400914249,-1.29926400914249,-1.29837734561463,2.15734405941973,-1.3707808698854,-2.10115444628098,-0.900006888516675,0.472992142215878,1.94021583991311
"ABI1",-12.0807897897201,12.0807897897201,2.41069256569351,-11.7666253900937,8.54808723995984,2.11959499034894,7.7824136707383,-11.6386626149935,-0.518551282810443
"ABI2",2.65834104771809,-2.65834104771809,-3.63473780487246,3.9380767329856,-0.10714780312652,-2.95986304075758,-0.571048317868123,4.67237315846296,-0.620871185795625
"ABI3BP",2.2729631512299,-2.2729631512299,-0.95073663574287,3.13701257927158,-2.82635023420266,-0.405669666758603,-2.94324080875191,3.14390212585237,-0.240206757852844
"ABL1",0.818314854886905,-0.818314854886905,8.48632114073487,-3.84462406153576,-3.03310586046453,9.21839932932484,-5.59143647180659,-5.04849608903647,4.10027355715061
"ABL2",4.61060054124796,-4.61060054124796,-1.64326429345465,4.82744991238318,-3.94704053444383,-1.78724045558279,-2.37043892377861,4.29545894794214,-1.28540694517744
"ABLIM3",6.12256348834234,-6.12256348834234,1.34480629465323,5.98268274175698,-8.563366528659,2.50602423874686,-6.33329481927626,6.78700455110562,-3.6853796267906
"ABR",1.10307833332199,-1.10307833332199,6.42864460144582,-2.19768472321972,-4.13064921148389,6.42402719921015,-4.43457462258386,-3.24272578567579,1.5156303043447
"ABT1",-5.38674531684868,5.38674531684868,-2.73049440473233,-3.45436867762305,5.45784688815414,-3.0453171385468,5.38791610406338,-2.97402044653847,-0.672660464110609
"ABTB2",7.09333001914662,-7.09333001914662,-1.05680957178253,6.37859478732261,-5.9242291294044,-0.668101820535759,-4.2305348134229,5.72983278319613,-1.37840105181384
"ACAA1",-0.800335704419915,0.800335704419915,-2.84659833624038,0.263124005559626,1.98152140055604,-4.71983541833875,-0.239178762962111,-1.26509784501172,4.25126442511297
"ACAA2",-7.41202581470883,7.41202581470883,1.47093853963591,-7.38928140891128,4.52505045479433,0.826822821391144,5.44336785992976,-5.75718894265909,-2.06079397619227
"ACACA",2.1217736844535,-2.1217736844535,0.779009698264409,-0.0297086696704128,-0.616582311084797,1.63451449579102,-3.48546504157418,-1.57243560050678,4.95599350959333
"ACAD10",4.63606802961708,-4.63606802961708,-3.78305317027202,4.92091883618715,-1.92848350800651,-4.30617663647908,-3.55692223724038,3.27743267411614,2.94509559658926
"ACAD8",-4.3814959608461,4.3814959608461,0.19151775681106,-4.06038517000886,3.26434312336685,0.319918038815286,2.4856775084175,-5.42607938042465,0.833020439154286
"ACADL",2.74403339463659,-2.74403339463659,2.01423199191785,1.31736161114801,-3.78641256975258,2.59678293301005,-1.47555146392778,2.3241651621333,-4.63811115886436
"ACADM",-6.74229210536047,6.74229210536047,-0.149270671463246,-6.43475482927606,6.95495772008549,0.296350532142795,8.85548685697872,-5.52265923463446,-3.06032535819025
"ACADS",1.56532542257685,-1.56532542257685,-4.90979806668093,3.55719600269434,0.474816740520363,-4.92746813665759,0.812051266550083,2.40219580323383,0.229979966358824
"ACADSB",0.79247356586531,-0.79247356586531,-2.49794971138947,1.49868584737428,0.565156633740891,-1.61736734746185,0.146433966289493,2.56945696529051,-1.46882207157936
"ACADVL",-0.750940271116316,0.750940271116316,1.16121871443163,-1.8071445356132,1.0726211059616,0.662919505083866,-1.46299865212935,-2.84801487148145,4.56237413041748
"ACAN",4.61213783164741,-4.61213783164741,-0.881811296928191,4.80286175153479,-4.46602751046681,-2.06803587842222,-3.35055648305787,4.02729819898756,0.325541635804215
"ACAP1",4.42952218600352,-4.42952218600352,-4.28271826304783,5.1287185640356,-2.15829149226159,-4.09675091623054,-2.57353049439846,4.02883051066101,0.619322931137677
"ACAP2",-7.40284352380844,7.40284352380844,-0.0356581671614508,-6.72673003244852,7.35528803281098,-0.362820087769314,8.735492622591,-5.03382976086031,-2.39266312063837
"ACAT1",-7.69053237465681,7.69053237465681,3.85606470079407,-9.7712063378423,5.1183902861093,4.42898225737725,5.56742629563682,-8.406914447745,-1.68373109155059
"ACAT2",-3.8814977813763,3.8814977813763,-3.68755884807678,-2.55403188779363,5.45704553655211,-3.39688123322917,5.4871556942017,-0.964497230145595,-2.55843312328706
"ACBD3",-7.21390039225379,7.21390039225379,1.80057776591439,-6.10279928244251,4.9794334530582,1.29855607328311,4.33453470691065,-6.03315318093556,1.18053486429633
"ACBD4",2.31351879080917,-2.31351879080917,-1.04572679361967,1.7053747140283,-0.544043882660072,-1.14049624277969,-1.40260857275863,0.595187560628735,1.8521882358707
"ACD",0.0304018004215522,-0.0304018004215522,2.54083868220883,-0.932928909048968,-1.22568500513739,2.44849034098446,-1.60828776034312,-1.33596768338844,1.34370687210007
"ACE",-2.69807609671909,2.69807609671909,-0.647664122904396,-1.06099024983672,1.71054268882107,-0.77451378346464,0.999760943999097,-1.92682845385004,1.6520089548482
"ACE2",3.78505457718394,-3.78505457718394,-2.34495817874766,4.28776878364191,-1.96126526347486,-0.394043281213073,-2.06762003257698,5.05213107724469,-2.48023360164032
"ACHE",1.75663655686826,-1.75663655686826,-2.81861052067121,3.17976478202932,-0.74692723028555,-2.16609934477498,-0.887096854826033,3.12658977308534,-0.653503645207268
"ACKR2",4.62673482408566,-4.62673482408566,-1.38588462876255,5.09226956861895,-4.14384300207849,-0.992604212096957,-2.04239257952884,5.991383345718,-3.31543868264366
"ACKR3",-4.62679501641469,4.62679501641469,3.83311464672695,-6.15726647083129,2.01394623833907,3.01594922524566,2.86698592694286,-5.89344205285555,-0.945743430680851
"ACKR4",3.75915340382684,-3.75915340382684,-0.972433345778664,3.88190638247236,-2.99634906415971,-0.659182691141429,-1.0203987267658,5.35285522675256,-3.9244287376016
"ACO2",-2.12148922911705,2.12148922911705,2.66237461138204,-3.92523684109455,2.00011192179146,1.95643880676852,-0.927073708662083,-5.57729914627632,5.26778505751322
"ACOT11",4.88322401364473,-4.88322401364473,-5.45744589566246,6.44441589864576,-2.15105351919409,-6.21625020863846,-2.58123260128705,4.85331179751245,1.45137648415258
"ACOT13",-7.52377922286565,7.52377922286565,-1.71921597774766,-3.75144131370323,5.00145122621703,-1.82119444753176,7.07459216974271,-2.32306410014066,-3.57185536209292
"ACOT7",-3.40553878783799,3.40553878783799,-2.24001620408078,-3.59516154836123,5.01659490959013,-1.9403575996316,2.60325581545412,-4.18601465541066,2.18351148471635
"ACOT8",-3.15048880092895,3.15048880092895,-3.50670859963835,-1.581656293285,4.9866468101982,-4.32512522393513,3.69609995554397,-2.37663882684816,1.88624625523148
"ACOT9",-7.03520926974395,7.03520926974395,3.79068865752962,-6.93340029398769,3.42066941270959,3.01309496867017,4.29822870499322,-6.72875947211702,-0.348317509426199
"ACOX1",-6.30305685512263,6.30305685512263,-1.76688198868934,-4.85646858212709,5.23103445666487,-1.77994377529182,7.59357436121917,-4.02270827933385,-4.68970803171827
"ACOX2",1.59484934617896,-1.59484934617896,1.37685250016711,1.18859733110388,-2.7342148325392,2.8602749694191,-3.08837268891092,0.163900805947244,0.259370983228709
"ACOX3",0.542515780227111,-0.542515780227111,2.0061787413348,-0.243223746019566,-1.60138874184513,0.692252356999675,-1.46130891819992,-1.06683454851752,2.34511624281162
"ACOXL",-0.0859255395170505,0.0859255395170505,-1.80018931160058,1.628185542307,-0.0254046692349497,-2.57334636045858,0.500525546283592,2.14836923262032,-0.866997534098622
"ACP1",-6.08813965659188,6.08813965659188,-2.79632211643698,-3.97346374187894,7.82383248169649,-3.68199051646299,7.37784685710832,-4.99509688638299,1.64211959287108
"ACP2",-2.45105990868655,2.45105990868655,2.15902766027186,-2.22534909839011,0.348562750336564,1.2609810647592,-0.561115038495427,-3.29861577090588,3.21681101492511
"ACP5",-4.69667846499398,4.69667846499398,1.35415362021856,-3.27226949224935,1.77791574713199,1.29996148529496,1.664939576579,-3.13423020920583,-0.165124780777264
"ACP6",2.38990996452476,-2.38990996452476,-4.14898322927026,2.70750758197304,0.957336697224598,-5.38934806529668,0.473651411533326,1.55947118184697,2.28718333251765
"ACPP",-2.01437379370004,2.01437379370004,-0.17949284409683,-2.52937141611343,2.46105115088142,-0.368524290600366,1.30780114496671,-3.72945607159245,1.31110705525321
"ACR",8.89175834296357,-8.89175834296357,-4.89969418204431,8.47864300190157,-6.09866817829516,-3.60235417467523,-4.71798584588379,8.74056032054789,-3.48867845346396
"ACRV1",7.49726559421669,-7.49726559421669,-4.82690058681936,7.99023558146765,-4.30651410906515,-3.57471426671114,-3.77365231067025,8.7450336185793,-2.59642587137498
"ACSBG1",8.30479755168901,-8.30479755168901,-3.40816780568064,8.03899928931452,-5.17581350049829,-1.43839794132149,-4.34603892845557,7.3686959170349,-2.31372008338335
"ACSF2",0.109803859516517,-0.109803859516517,-2.2962296753523,1.93054413026507,0.198296252249938,-1.61380536578656,-0.699636237009875,1.34244611908582,0.97772122887926
"ACSL3",-3.69247707902609,3.69247707902609,4.43333778913875,-6.36581784929135,1.53392831313116,4.93336998662891,2.04956007891943,-5.32093164624311,-2.04616534254288
"ACSL4",-3.67534665992721,3.67534665992721,1.96832551541769,-4.69933396378515,2.69720517588407,2.48329937401622,3.987794955728,-3.35974142575972,-3.08941449092957
"ACSL5",2.78011317889414,-2.78011317889414,1.49232331170926,0.601485130602313,-1.92726582102855,1.31117631331767,-1.3465388461572,1.20717523442229,-0.754122115417806
"ACSL6",6.79352880980214,-6.79352880980214,-3.93861604432543,6.75036318579487,-4.40296949516231,-3.2358417522295,-3.14667184128964,7.20001510788089,-3.01612551092957
"ACSM1",2.74300074670104,-2.74300074670104,-2.62383569711844,3.36868675505946,-1.46119370459859,-2.01261275209929,-1.7147911621884,2.82858141799689,-0.192457436740593
"ACSM3",5.97995120282344,-5.97995120282344,-4.1392037198092,6.17409780249686,-3.22457342741051,-3.05857198128385,-2.26000900593846,6.97245606190603,-3.28328356275998
"ACSM5",8.57353516048174,-8.57353516048174,-4.2417388332742,8.6417120807471,-6.23573182217985,-3.26392515754108,-4.68119702804812,7.87338080664759,-2.42826413980427
"ACSS3",2.37746641659107,-2.37746641659107,0.580056619330286,3.56309816207997,-3.72598778142793,1.60274915645,-2.21167109651675,5.35182558324837,-3.3510888254408
"ACTA2",-1.79329391745637,1.79329391745637,10.9317073224451,-5.57978276675733,-3.63003204717086,10.4685459030956,-3.28341519756238,-7.30372326944607,1.14158233231405
"ACTB",-2.64508356785533,2.64508356785533,5.47763936023099,-3.69416020753874,0.683223009945466,5.15087838068071,-0.809801906052874,-4.46495628993813,5.16685761644116
"ACTC1",3.97799216776512,-3.97799216776512,4.38723808838909,0.760218431235403,-6.50516103604271,4.56578221461586,-5.90872477179097,0.736593717297533,-1.15924703946731
"ACTG2",0.164774776458262,-0.164774776458262,5.78493746371433,-3.32759446839595,-4.62331555272375,5.38384603640486,-3.65442008154576,-3.1255812707166,-1.92059050381583
"ACTL7A",7.00419709582802,-7.00419709582802,-1.79055716317143,7.55589812927986,-5.62032535405003,-1.58822814164464,-3.24419433525724,9.48831759488056,-3.08351621083565
"ACTL8",7.7884398233842,-7.7884398233842,-4.19215381165029,5.88122198955102,-1.84276377902131,-4.57710550418375,-2.21058212859833,5.6577857897183,0.308426468358923
"ACTN1",-3.16335251013408,3.16335251013408,5.56100486923753,-4.52554579524617,1.04288204852343,4.20621020114875,0.0319685992813871,-5.15366634995758,4.1175561651705
"ACTN2",7.48850421418772,-7.48850421418772,-3.07389110780639,8.6063444718545,-5.42326669728861,-2.32780552816027,-3.02029508996764,10.4743853277784,-3.91387146265619
"ACTN4",1.20268029791056,-1.20268029791056,2.66562260851669,-1.33090476513843,-1.08002628648084,2.0515718114831,-4.89169178277485,-3.87249283870373,7.47950962383307
"ACTR10",-11.4298571692523,11.4298571692523,3.93687446067652,-10.5156534911858,6.30708841834236,2.98907499184641,7.92746758744693,-8.09079538477464,-2.36643868093599
"ACTR1A",-1.85324522493528,1.85324522493528,3.76035838300298,-2.82237707742296,-0.694256258170741,3.22410442062937,-2.57022564568176,-4.92878393396598,3.61119433185264
"ACTR1B",-3.78438504573394,3.78438504573394,-1.23149614585,-4.46651097256189,5.37402254115734,-1.41530905316876,4.26673371082367,-3.56433027836448,-0.302910171061678
"ACTR3",-6.88193880599715,6.88193880599715,0.765692889261929,-4.92568332628939,6.21435692307814,0.241808681147345,5.67236047767144,-4.55822104366035,1.61206598381286
"ACTR5",1.80442011583682,-1.80442011583682,-3.9165316278746,3.82160726325347,-0.0140416761562252,-4.49970042045104,0.113579730325933,3.39715428853297,0.661642045852405
"ACTR8",1.61732811936343,-1.61732811936343,1.10740351421721,0.0126172962574882,-0.999346702814407,0.261388712489476,-0.643365067332933,0.928834411805856,-0.608455915115639
"ACVR1",-8.40667568696574,8.40667568696574,4.66190631830222,-9.99921764788242,4.05652686993783,5.57531597556096,3.91014075367202,-10.2414311925452,-1.23273587676037
"ACVR2A",-4.28109987478374,4.28109987478374,2.95094135600604,-5.61716822596,3.08076992904055,2.88494230411392,3.34134188291665,-3.60859490250275,-2.20180979470932
"ACVR2B",4.31786722790011,-4.31786722790011,0.752492418920315,2.69138454749559,-3.02677909101024,1.01120160140647,-2.30194461205706,2.42132339945374,-0.552132313780353
"ACVRL1",3.12046921278692,-3.12046921278692,-0.638212178075446,4.15588207972315,-3.76255328195403,-0.741947073719516,-0.954582476802582,5.10790110922,-4.36698947485569
"ACYP2",-5.83708230405195,5.83708230405195,-0.632336342099872,-4.00674242948602,3.96041501828019,-1.06713818804237,6.78402615882117,-2.82060154936235,-4.11641713798937
"ADA",0.286888707600504,-0.286888707600504,-0.877614161697866,1.06878285207919,-0.146981685171324,-0.257693102268262,0.690205271778057,1.60855846303737,-1.92020871702648
"ADAM10",-6.7933217764164,6.7933217764164,4.00493326858345,-6.24027819249683,4.64267934687573,2.98833503336211,4.73577573117374,-7.60588452690511,2.58468804796802
"ADAM11",7.56399346063534,-7.56399346063534,-3.96403873060654,8.60374750457501,-5.05625049090876,-3.54537160356734,-2.68953072207377,10.0087323568289,-3.41489601778405
"ADAM12",6.31613723889723,-6.31613723889723,-3.22058844907397,6.47966608991493,-4.35960152925896,-2.33169302796512,-2.94357884069049,5.87149054697353,-2.0067631064109
"ADAM15",-0.341921458405197,0.341921458405197,0.505505942698965,-0.812158972866377,0.367631764419917,0.397195514017567,-0.506759763560875,-1.13658149273046,1.19498971308777
"ADAM17",-7.41767327282131,7.41767327282131,-1.26309105649633,-5.20781461223114,6.89386813275865,-2.18896756719086,6.82203800410669,-5.61247132504819,0.920727203237798
"ADAM18",1.68784415082622,-1.68784415082622,-3.04513072448999,3.18157954372663,-1.14843127751544,-3.33790748643722,-0.84981941228015,3.82854217080531,-1.53962045207195
"ADAM19",5.56631335954702,-5.56631335954702,3.18868730366755,4.85594098832576,-8.33842106058133,3.4683965710688,-7.19877543406371,6.63890664158253,-1.88767144801348
"ADAM2",1.6617314295145,-1.6617314295145,-0.719012472936709,2.61530242394163,-1.64826277115177,-1.91805065575518,-1.17457116657351,3.53728350205316,0.147711760030343
"ADAM20",3.04594140453923,-3.04594140453923,-3.52073446946041,4.11865637977863,-1.13632194172453,-3.75066836666304,-0.808769262506636,3.70196683402211,-0.338126996109509
"ADAM22",-1.70924157597753,1.70924157597753,-0.487726647353348,-0.193872824488513,0.665009129095699,-0.122619474719148,0.840986243232072,1.50003966430725,-2.27581342518279
"ADAM23",7.17860164833171,-7.17860164833171,-3.44403982364468,6.61686816084588,-4.13297784601456,-1.94993052796489,-3.6275226751214,6.31379347184135,-2.15863069327412
"ADAM28",8.04801563526216,-8.04801563526216,-4.30359565553112,9.46656324652391,-5.47133527543117,-3.1933082244878,-4.54428402337832,10.7616186385303,-2.17142281484539
"ADAM30",6.9846791325243,-6.9846791325243,-6.53187594429961,7.79555275732391,-4.52720806220417,-6.56363878787747,-2.87692524966701,7.83193368051138,-3.38724875610935
"ADAM5",8.10342746713161,-8.10342746713161,-3.54186346869001,7.1301518501628,-4.98023412333055,-2.46098721773817,-3.77849423973444,7.80503684760358,-3.3481670170378
"ADAM8",-3.03410068204786,3.03410068204786,-1.99431692591958,-0.83314877816908,2.65516512784778,-3.70037390301651,2.22674703906145,-3.08456336876491,3.56681398123897
"ADAM9",-9.66297997149669,9.66297997149669,5.46194021637029,-9.16283656041409,2.82350678426598,4.05589393375485,3.71514280049816,-8.77631760874974,-1.01479784801659
"ADAMDEC1",-2.86212681300835,2.86212681300835,-0.666075060222783,-1.3875197550676,1.76029936688343,-1.03850294803909,2.47587539931584,-0.988458944249916,-1.28816772295219
"ADAMTS1",-0.900770692274536,0.900770692274536,4.73480286047912,-2.81985969443566,-1.93644269344588,5.19519875399177,-2.65283932410865,-4.43542334044787,1.2061453796748
"ADAMTS12",5.78401275584379,-5.78401275584379,-2.26841237856787,6.41325546327056,-4.84374525737433,-1.44337302533563,-2.18670772034152,7.63507848183829,-4.42491741527279
"ADAMTS13",5.42059886524947,-5.42059886524947,-2.33809639894717,4.82448416617988,-3.10969896980673,-1.87177425323326,-3.76550892915879,3.28487183518088,1.33057667241481
"ADAMTS2",10.2004035117551,-10.2004035117551,-4.06516205312974,8.54993210922665,-6.68640936798433,-4.36718057725136,-5.25340413584848,7.27108161392797,-0.867051394496586
"ADAMTS20",-0.675866743380598,0.675866743380598,-2.67664634483952,1.59205335836357,0.887402973727665,-4.11308617805353,1.4583776536566,2.77836929999698,-0.989882143549763
"ADAMTS3",-2.03519868512465,2.03519868512465,1.34749614129406,-2.76389218254392,0.734244783662074,2.50017996236431,1.02025579179033,-1.41424759968785,-3.31139220704707
"ADAMTS5",-0.328267501106766,0.328267501106766,5.13046262336893,-1.13007910147251,-4.87849643675784,5.55994699876017,-4.64507630386974,-0.854000786516608,-1.33206374786776
"ADAMTS7",5.36506219118042,-5.36506219118042,-5.20614683458118,7.57373965663399,-3.9378416317521,-5.1422075657106,-3.18153374043719,6.68496113568462,-0.961691606314595
"ADAMTS8",0.0500904075375506,-0.0500904075375506,0.832715379430821,0.295247561363112,-1.21726606313209,1.02110351324496,-0.413180996097605,0.356168456025552,-1.12836860108266
"ADAMTS9",9.31655823298857,-9.31655823298857,-0.0965074225658828,5.01200771885006,-5.4102727566107,0.820124396119312,-5.87580422149948,4.94731918368516,-0.573098855762813
"ADAMTSL3",1.34944769806416,-1.34944769806416,3.93524799692161,-0.879397791954674,-4.07186499485438,4.58402169269287,-4.06543549672191,-0.765670675538169,-1.07799805162379
"ADAMTSL4",9.07960993687136,-9.07960993687136,-4.78544551110237,8.55736924049444,-6.21886093472771,-4.21707921695608,-5.29423112017105,7.90276334538421,-1.56700069007108
"ADAP2",0.462056713868048,-0.462056713868048,0.574833377093049,1.88540437096241,-2.49379841148509,0.233830155797411,-2.45768222070557,1.92400656069957,0.3717507326728
