"","GSE32062.GPL6480_eset_ClusterK2_SAMD_1","GSE32062.GPL6480_eset_ClusterK2_SAMD_2","GSE32062.GPL6480_eset_ClusterK3_SAMD_1","GSE32062.GPL6480_eset_ClusterK3_SAMD_2","GSE32062.GPL6480_eset_ClusterK3_SAMD_3","GSE32062.GPL6480_eset_ClusterK4_SAMD_1","GSE32062.GPL6480_eset_ClusterK4_SAMD_2","GSE32062.GPL6480_eset_ClusterK4_SAMD_3","GSE32062.GPL6480_eset_ClusterK4_SAMD_4"
"FCGBP",-2.25896192185782,2.25896192185782,1.25647120322763,-2.11687915523478,0.809715200942544,0.744063257824682,-2.61630767669119,-0.393259894506831,2.31415468475992
"FCGRT",-7.14832368801441,7.14832368801441,6.8421391336046,-1.06263074153333,-4.70709351487729,5.76677705166538,-1.43413966512938,-5.08275023767625,2.4119891360869
"FCHO1",4.87152265787406,-4.87152265787406,-3.16307678812794,-0.901798724651467,3.91211293981412,-2.62161974394225,-2.76973780918342,4.90712000554391,-0.196246290796597
"FCHSD2",-0.607999476781482,0.607999476781482,1.31656878586866,-3.23947577600608,1.76885311667126,0.526579962404849,-3.01424222692252,1.30485670412887,0.597209549722246
"FCN1",-5.19452581157523,5.19452581157523,4.38484344401343,-6.06736019027062,0.648710090280407,3.29177707033106,-6.86704359185329,1.20519987239074,0.423625436333663
"FCN2",-3.99862318320546,3.99862318320546,2.19206128051834,-2.48076433445815,0.0623165881938446,1.16902112878534,-4.56386189687426,1.2060618724192,1.32529446389968
"FCN3",-4.69556010562958,4.69556010562958,4.01855035213006,-1.08510479086381,-3.00509606149881,3.27029431646394,-2.12168925180108,-1.79932094868286,0.655300775790983
"FCRL2",-4.59833216044223,4.59833216044223,4.68915200306615,-7.72723385292583,1.27252359623771,3.43125659422743,-5.21057223727036,1.48591826275728,-1.83104483730787
"FDFT1",3.48921557939952,-3.48921557939952,-2.99407154901208,-1.38672458402211,3.83221204538788,-2.51293152717603,-2.17070019649966,3.50114055546305,0.283994220460762
"FEM1B",-4.92177172290246,4.92177172290246,3.72148443771401,-1.59849238081937,-1.39294864107047,3.38428166559948,-0.655571991450994,-1.21551028304886,-1.20748162743818
"FEM1C",-1.72216270893661,1.72216270893661,1.71708275146707,-2.80747921793043,1.29893128884762,2.39032141818798,-1.43395084708428,0.37480876368222,-1.87444841731406
"FEN1",2.46506199647395,-2.46506199647395,-3.05571291340758,0.785988061341506,2.21328399399907,-2.37336119950365,3.33676063426966,3.21227436911287,-4.52359018262676
"FER",-4.72975104298492,4.72975104298492,5.97311787898122,-1.00839234123805,-3.66637937013942,4.3032252619638,0.127943362395366,-4.19299980659407,1.58963979748418
"FER1L4",-1.45404109404998,1.45404109404998,1.42540303275724,0.234746078649325,-1.44044943178254,1.24625487562481,-1.05525228052669,-0.125983123188713,0.0404101601908649
"FERMT1",-1.229120061268,1.229120061268,1.94159035089505,1.01701678168452,-2.42778931713326,1.39390048410604,-2.71864771732226,-2.78313505662256,6.63504027922089
"FERMT2",-4.78915976587647,4.78915976587647,5.36762967633645,-1.3835291961811,-3.07090851676284,5.68867618247309,1.84030045484015,-3.46002316448518,-2.7385281042802
"FES",-0.555957184690743,0.555957184690743,0.600392849555704,-3.65126087562054,3.08055850810626,0.721880061164326,-2.62038145562028,2.37994079973176,-0.916762184552066
"FETUB",0.991802397633447,-0.991802397633447,-1.37147867585766,0.356261082061784,0.66173791581623,-0.747571879646742,-3.17946196951228,1.5632510912855,1.02516730326576
"FEZ1",-11.9147391466028,11.9147391466028,11.9869166436846,0.314002866538253,-10.593608832425,11.450691872593,0.490867256599215,-11.7553730902298,3.32936118461709
"FEZ2",-3.127710832873,3.127710832873,4.12802625078399,-0.292548930047093,-2.9482040119667,2.94769505210683,-1.04142142696605,-2.2526478900067,1.19500797428003
"FFAR2",-3.54773012567288,3.54773012567288,3.75241972798055,-5.13583050250723,0.865404054317352,3.0160376735519,-5.49915409162214,0.760942202650924,0.326181087112629
"FGA",-1.32777439211308,1.32777439211308,1.34110316911007,-1.22029674354976,-0.216312354392402,1.51349431926083,-1.69151322044571,-0.547478656698765,0.651487097883895
"FGB",-0.369675621962703,0.369675621962703,0.307352332170607,0.663511963688358,-1.04948414508829,0.456896178758368,0.091311658511202,-0.956436560426394,0.780306369076825
"FGD1",-0.18145082542905,0.18145082542905,-0.112322114552359,-0.987788528185479,1.02790343453984,-1.31596267590337,-0.600320651048035,1.26375110789356,0.414448627589991
"FGD2",-3.73589003562,3.73589003562,4.33792267962306,-8.14496615865176,3.34309004017008,3.86737257972388,-7.86570753327197,3.27019734111642,-1.35978931532311
"FGD6",-9.72901696465283,9.72901696465283,10.4585638381235,0.864762720980459,-9.37549168145772,10.0321463886143,0.0970447075758906,-9.27281081449691,2.60987442203959
"FGF1",-16.293752562571,16.293752562571,17.0935257761441,-5.63568737936668,-6.174250888605,18.4252723872397,-0.803693549460513,-6.54101088267917,-5.46519890045511
"FGF12",1.35709627222652,-1.35709627222652,-2.8582404516018,6.08249954196435,-2.37028176123779,-2.82710719740157,4.57202053514111,-1.81334696810249,1.99500725972961
"FGF13",-2.39115310454194,2.39115310454194,2.25099669056011,0.921313396616785,-2.79214513577731,0.995083995356225,1.29110494478278,-2.11100191963641,0.264130507865408
"FGF17",-0.427900463271762,0.427900463271762,0.717964344624869,2.61049352634018,-3.7625770653617,0.467465345981586,2.3478669097626,-3.52609724720464,0.769650886279517
"FGF18",-1.48259522099169,1.48259522099169,1.57259965281178,1.96865275123925,-3.30846617441236,2.78221430405865,2.64547912643276,-4.04125180101449,-0.141781570396808
"FGF2",-7.84613135193152,7.84613135193152,7.15732254789175,-0.0835713787465173,-6.16316218243705,6.14140745614502,-0.848510654876145,-7.02148579484433,3.11162735702235
"FGF20",0.57039065514221,-0.57039065514221,-1.15567588436544,1.79055871413183,-1.13480777414724,-0.845993754420164,-1.34410705459431,-2.19845771979783,3.37956318346452
"FGF21",0.142022099153474,-0.142022099153474,-0.621019446285958,-0.358482198724517,0.904101404778352,-1.59947064531196,0.639054797986209,1.73042281077396,-1.10458725758774
"FGF22",-2.17247839155077,2.17247839155077,1.45102797235793,-2.47396843235432,0.768590609087386,-0.135156989705947,-2.49896780335611,0.995704992565377,1.57431538430205
"FGF23",0.789586538544259,-0.789586538544259,-1.33421624166242,1.21040765335618,-0.283583872779268,-0.948488955821862,1.2938383274992,-0.587416641884626,-0.388657703908203
"FGF7",-9.21194218164637,9.21194218164637,10.6255223049563,-3.66852898930243,-5.08710636130059,9.73639968160291,-2.38521121752089,-4.56924256567585,-0.309125173889418
"FGF8",-1.15581642737394,1.15581642737394,-0.778859120894275,0.731731379839959,-0.189009090991456,-1.13547202243292,1.00538767715252,-0.503647553925792,0.381953505471664
"FGF9",-0.740425332718089,0.740425332718089,1.21081976063157,4.97315163646907,-5.43953223494085,1.3309909571805,5.17630937224386,-6.24095867245785,1.90761929943283
"FGFBP1",0.104124182591465,-0.104124182591465,-1.29108643980795,-1.7521130984913,2.6709745553489,-1.26321001281336,-3.04513210412137,1.96412625749426,1.21200930013325
"FGFR1",-1.91442581214049,1.91442581214049,2.28551625756342,2.80520814280496,-4.88551363949848,2.26158631084672,5.33542360972636,-5.59725327670286,-0.78421475243494
"FGFR1OP",2.42252658764113,-2.42252658764113,-3.36163865394858,2.93509763890771,-0.202351498142137,-2.64114063361071,1.63867037319123,0.327439780135836,0.123796578485794
"FGFR2",2.39744699831924,-2.39744699831924,-1.58755818472134,1.32665259868219,0.132143656700789,-0.105869870095248,0.999443884231541,-0.469906157631148,-0.293227562177893
"FGFR3",-0.919288582639457,0.919288582639457,0.0209625866698504,4.50647162415959,-3.80290829740461,0.348169007098491,3.46864147553614,-4.14659541082015,1.91777544134753
"FGFR4",0.675307193043185,-0.675307193043185,-0.712647595843272,1.47286637525262,-1.0156655231752,-2.24837142292484,-1.03952230856629,-0.773126797615487,4.08056850708935
"FGG",0.129474193663132,-0.129474193663132,0.167683394368702,3.2098240766459,-3.64152423866271,-2.20487950279899,-0.145832489016711,-2.92396042779825,5.62590757369368
"FGGY",5.49691957544466,-5.49691957544466,-5.507966691878,0.342863657194406,3.90290796401372,-5.71684189326975,-0.695502381329864,4.58122458089474,-0.00539198651286884
"FGL1",-3.29582244829032,3.29582244829032,2.83709429539157,-2.02240995583518,-0.867306091333181,1.99017498267925,-2.96776123674012,-0.105004843313697,0.130723957246204
"FGR",-9.27105083825249,9.27105083825249,8.56408343500771,-9.63651373806928,0.760818150158927,8.06582453362825,-9.23952925010256,0.501740298677226,-1.30318821543465
"FH",3.67290393063703,-3.67290393063703,-5.12925204930318,1.91599328380046,2.31541716926489,-5.29016208214237,1.93078044097904,2.45502682973953,-0.333425426495879
"FHIT",0.00571880596994528,-0.00571880596994528,-0.110028051917153,-1.97670031732805,2.1666638548428,-0.668958890633482,-2.61472479399193,1.9903045555389,0.773096168995489
"FHL1",-3.7292697738135,3.7292697738135,3.90632539603565,0.0909541981548017,-3.44505230486884,3.41653579252145,1.91550610349745,-4.29909960347148,-0.161876671804618
"FHL3",-9.8005730805232,9.8005730805232,9.2914055499843,-1.2578521960388,-6.68812066527761,9.15796707622957,-0.291281620109315,-7.36506816411592,0.649016336741524
"FHOD1",-5.31126655394345,5.31126655394345,4.75315338046961,-2.48079982633761,-1.7077520147903,4.04473127450292,-2.92699898031786,-1.82224265970296,1.86772290257565
"FHOD3",-6.43914273359782,6.43914273359782,5.47593035006322,2.70745102880818,-7.11196938001078,4.48932090710875,0.0693732507403781,-7.53580123434356,7.51300532319356
"FIBP",4.30898254391976,-4.30898254391976,-3.40278355923,-0.148604434900207,3.08599876429763,-2.86287562356046,0.681957075057613,3.21376616965673,-1.74336449527135
"FICD",-3.56174996588914,3.56174996588914,4.04205034555141,-1.17013867886257,-2.30362742094017,3.13927209632364,0.489718042888425,-1.40759976877798,-1.27400510464783
"FIG4",0.602876706505548,-0.602876706505548,-0.842113931042227,1.27054220053694,-0.493958975363777,-0.595293783370912,1.93331768201116,-0.145144515073693,-1.66002502228645
"FIGF",-2.11630179333864,2.11630179333864,1.71395000712984,-1.22058252857302,-0.511295295058323,-0.214226620267231,-1.05544311841923,0.189535731495404,1.16618684712293
"FIP1L1",3.27246950508921,-3.27246950508921,-3.84648112354464,2.37578024920636,0.357385314778184,-4.27739254520774,2.4716953908179,0.618209935067105,-0.602191937009193
"FIS1",3.38599079854645,-3.38599079854645,-4.10932690033475,-0.603669343485603,4.01137998168379,-3.94264270960714,-1.13964821018552,4.15240631900345,-0.261886836693163
"FJX1",1.8252333548212,-1.8252333548212,-1.90788727004252,1.35855095521921,0.421531334044686,-2.19075911888416,-0.575777224293003,0.865562443144449,1.60971594362995
"FKBP11",-7.69033160084977,7.69033160084977,8.29713760667618,-5.64539412620605,-1.28610577410122,7.67270600373543,-4.38770240049825,-1.72590212254963,-0.507497898175581
"FKBP14",-10.6346378627369,10.6346378627369,11.1772228569167,-2.01425984992564,-6.9291099501239,10.9762000933709,-1.74939742715233,-6.9946600309133,1.11921985348798
"FKBP15",-6.70601829937938,6.70601829937938,6.76340386998777,-8.74877218308448,1.10956371700515,6.39486764628188,-5.52476007122529,1.00779361650293,-4.38321327588487
"FKBP1A",1.59835024738631,-1.59835024738631,-1.70948854401418,-2.13079828942416,3.67706911862669,-1.22511377181628,-0.582701084458943,2.86195236989188,-1.94733126764998
"FKBP2",3.56016644849233,-3.56016644849233,-3.23100173064547,-1.51420750989907,4.56524528224193,-2.54771081869052,-1.94082115784617,4.88009453176671,-1.53224936920638
"FKBP3",0.834235616230263,-0.834235616230263,-2.10734697665242,2.34585174049158,-0.595293339975925,-2.2829845849902,4.07137091885033,-0.572499482933447,-1.14697314507792
"FKBP4",5.32048593418066,-5.32048593418066,-6.49769602324912,3.08988996810395,2.45952332976048,-5.35504474793332,2.22664885072134,2.8290624830441,-0.938894800495243
"FKBP5",-2.90992547080213,2.90992547080213,2.57192436302205,-3.81969461841602,1.40107085568614,2.10573775101352,-3.4929500142632,2.0574391899143,-1.32288832970839
"FKBP6",2.50758035056324,-2.50758035056324,-2.8894171240941,2.30820529669077,0.138147061659696,-2.39233841943356,2.31530621004799,-0.623709758969616,0.556672275901633
"FKBP8",2.6141842453521,-2.6141842453521,-2.41916762965587,0.482805142067765,1.64152012929404,-2.29382031109598,0.991723867139983,1.89943092494923,-1.27676984779245
"FKBPL",4.77664214879327,-4.77664214879327,-5.56891782839662,1.41999486211248,3.76541638966943,-4.4878121142845,1.30596517489996,4.07258570340109,-1.76771322273735
"FKRP",-3.50028568076484,3.50028568076484,2.25182543793326,3.68952001580182,-5.34131293483944,2.52133427341438,3.50515015262959,-5.92567396553088,1.57405696200959
"FKTN",-0.298110896275437,0.298110896275437,0.41289177601788,-2.13862502950727,1.72525959732535,-0.760102461654733,-0.812940906082107,1.14664326228013,0.0861139788939927
"FLAD1",3.4913806807123,-3.4913806807123,-5.11693991686152,0.970114372261335,3.40285176802201,-4.14261177640884,3.07283294389303,3.90908869670869,-3.87173524550716
"FLCN",-3.0637502539914,3.0637502539914,2.42127768038944,0.475521566412825,-2.43866306692923,1.59113132738883,1.96812847118503,-2.72193579165636,-0.238152973380917
"FLG",-2.6757778292425,2.6757778292425,2.28665855701815,1.33126383835658,-3.69518911898392,1.01228928822384,1.57204048190425,-1.98515978243195,-0.360123585514444
"FLI1",-14.3002129058474,14.3002129058474,13.8212441388873,-9.81630263116651,-2.43880395766378,11.9313464606109,-7.59621694864006,-3.55093705099531,-0.353424048093659
"FLNB",-0.0357223109844331,0.0357223109844331,0.32763366249709,-0.446420467406956,0.12585260395501,-0.197381494094251,-3.4390208937562,0.547144778965059,2.69885706044699
"FLNC",-7.39428836114044,7.39428836114044,8.84473688413037,1.86863737317757,-9.01892977010895,9.14749359099414,3.41708726048622,-10.217936045888,0.288651490600836
"FLOT1",1.87367782209155,-1.87367782209155,-2.15870163032143,-3.16544171314535,4.71169247696655,-1.44339335773122,-3.62792132421225,6.17158509172454,-3.40170909633547
"FLOT2",3.26056666925266,-3.26056666925266,-3.15264726145978,-0.455001200270774,3.32367366886767,-2.59174620986847,-0.91051677504041,2.76604016975025,0.401216677704258
"FLRT1",1.17507636307612,-1.17507636307612,-3.0788292815039,4.42578738912621,-2.35321258152964,-3.14411382553061,4.35039319996242,-1.88354956510336,-0.708278217058214
"FLRT3",-0.959015026491543,0.959015026491543,1.39447058565645,3.6529296973769,-4.71332984231409,0.809738067952432,5.89937204321456,-4.76199003837377,0.119263199101139
"FLT1",-6.35160920715825,6.35160920715825,6.02216387207185,-5.32152840428819,-0.651552135935177,5.60030299878524,-2.18978221131172,-0.636476877024459,-3.03315580358115
"FLT3LG",-8.86671130103838,8.86671130103838,9.74268926256855,-6.96840175081929,0.199294278771713,8.71625376626206,-5.59600703745341,-0.482451475650865,-0.0645181677407386
"FLT4",-4.78601351324285,4.78601351324285,4.53300836064812,-3.16346784517332,-1.15221148357374,2.67668907886192,-3.40125022615625,-0.51476823712803,0.985966754322289
"FLVCR2",-8.06631640018285,8.06631640018285,8.12431417406007,-4.69854201324056,-2.27831726191573,7.78346853784527,-3.61630575709191,-2.9132151660937,-0.47908463946931
"FMNL1",-6.90414058231632,6.90414058231632,7.08487033751474,-9.70707523148589,1.56898670761823,7.74770428013674,-5.76584241359302,0.93139218983368,-4.92689847013261
"FMO1",-12.792001072853,12.792001072853,11.3792563777032,-4.85510859638927,-4.81293751630078,10.6062132729117,-2.42500937439787,-5.55416155076051,0.0487268765803337
"FMO2",-9.24238915844458,9.24238915844458,8.43979225510618,-5.6552256894672,-2.14397220295592,7.90346766146803,-4.27338505463579,-2.98274244280873,-0.470949786008184
"FMO3",-6.37000438507242,6.37000438507242,7.341281903527,-5.60288973047856,-1.45599069353646,7.50383036482177,-3.68499521969494,-1.66694175074709,-2.43542780300864
"FMO4",-3.6980342624157,3.6980342624157,5.21752897251157,-2.03986021801712,-2.24296287344518,4.64043227480849,-1.59406038392236,-2.11931345456907,-0.116598337723794
"FMO5",-2.9141257799563,2.9141257799563,3.63983266856681,-1.28780543869571,-1.96891678094626,2.5465035700715,-3.71931086174071,-2.00493990984777,2.9519505874257
"FMOD",-4.76051846962093,4.76051846962093,5.89420293429969,0.438921854586075,-4.88533869088177,6.08666838243789,-0.0275295369520994,-5.82798124822706,3.30894663234304
"FMR1",3.58144796800764,-3.58144796800764,-3.08330394447037,-2.70409734542826,5.42930446485976,-3.31330135816515,-1.08643167885752,6.54452548267317,-4.62747616562596
"FN1",-18.7201079033713,18.7201079033713,18.2052838224929,-6.24099231659835,-6.04772826144242,20.5573489766794,-1.41346652939969,-6.83988047299486,-4.56177073007674
"FN3K",2.27797146036737,-2.27797146036737,-2.19187377814034,-2.70307271196122,4.47960728381962,-2.99315929811694,-4.21509421664593,4.03820263733466,1.97433231225329
"FN3KRP",3.55178965071822,-3.55178965071822,-3.60863770318622,1.03027889536394,1.89826659185187,-3.10112360694383,0.722405796343081,1.49414492993471,0.386701055854995
"FNBP1",-1.70087278529308,1.70087278529308,1.03625690585029,-2.65836635716833,1.70927560432758,0.758829728242006,-1.9953300993038,1.84085891269107,-1.10172034457768
"FNBP1L",4.78032730675973,-4.78032730675973,-4.48534065145057,3.00153562382338,1.6081701499734,-3.35918242824272,3.80619525145893,1.47622883765869,-1.84921681789687
"FNDC3A",-2.53650769340101,2.53650769340101,3.34333220941997,1.85020407679339,-4.64406225595593,2.36098774621945,0.428256573965003,-5.22085694341602,3.64217981628424
"FNDC3B",-6.5106052562547,6.5106052562547,6.54941694132011,-2.0086074310577,-3.41966415661373,6.33390414981636,0.196605679305711,-4.33529219015686,-1.17938955298051
"FNDC4",-7.83739104698555,7.83739104698555,7.2639873253343,0.875508595045522,-7.70911220873543,5.73716240726421,-0.694391457902484,-7.36378866686422,4.02010515392954
"FNTA",2.87593345783687,-2.87593345783687,-2.98806138881273,-0.00986567648608864,2.309505219784,-2.04199060864431,-0.101030862402678,1.81450256481184,-0.375501286384328
"FOCAD",0.15548987610259,-0.15548987610259,-0.614263879638777,1.1663496293237,-0.635548191041208,-1.23610511658616,0.533417698580001,-0.349858904967549,0.91543165096533
"FOLR2",-10.9945809590703,10.9945809590703,10.2796032802327,-4.79182632318135,-4.27433112074907,8.3770982807906,-3.99400644513669,-4.91907382374204,1.58146618605895
"FOLR3",3.79800522878248,-3.79800522878248,-3.73033637041333,-1.37085632812872,5.78211723488585,-2.92381250254044,-0.926175753251602,6.20193186359257,-2.5612126577096
"FOSB",-3.82522058417595,3.82522058417595,4.21286603898765,-1.26949156971233,-2.69057449004478,3.54477473930943,-2.32260914177154,-2.79935312363403,2.41869850728774
"FOSL2",-2.44461967529382,2.44461967529382,3.99858452826371,-3.68410973099459,0.696093735612584,4.76197126366134,-1.50761264814425,-0.107886075204947,-2.56588872550974
"FOXA2",5.49235634190078,-5.49235634190078,-4.50482802760064,1.09542541430999,3.38665160350698,-4.19805333813262,-2.27480108626844,4.24244424900821,2.51077524147507
"FOXB1",-0.367824217388677,0.367824217388677,0.827651290480989,-1.8220897259623,0.724019078749998,-0.628390316814689,-2.98156625751552,1.08833543728649,1.67851265374884
"FOXC1",-1.85448996612093,1.85448996612093,2.14933706833338,0.160151636443011,-1.91024678220068,1.32919957376114,-0.342797666332286,-1.3583539509828,1.0818061124836
"FOXC2",0.528410230533065,-0.528410230533065,-0.824866411428434,-1.45002183616777,2.15038064241149,-1.51013950620815,-1.45140013577744,2.58232856732092,-0.34915610539183
"FOXD2",-0.807558128726065,0.807558128726065,0.00792698172711976,0.698509247872506,-0.810589391658017,-0.318943900000915,-0.12863017368575,0.742286136659193,-0.478914320761615
"FOXE1",-3.43033034548372,3.43033034548372,2.63757132156539,0.473926071076568,-2.91327723992482,2.6697542787688,1.37608883546417,-3.76283417152123,-0.12031958355608
"FOXE3",-3.02482293537256,3.02482293537256,1.60285164086692,1.15449465830169,-2.71343366782023,0.836361581818259,1.47093981730979,-2.43969689241643,0.554172230992283
"FOXF1",-10.5156679777703,10.5156679777703,10.3667378545027,-6.69295538688825,-3.17308628189792,10.1339771891339,-3.43910887028626,-3.42876268039978,-3.55954879892174
"FOXF2",-4.64338112429375,4.64338112429375,3.05900447426039,3.26912264854574,-5.90553823395965,4.66856555028141,0.504365750245648,-6.13412553779859,2.85669515640172
"FOXG1",-0.412849438478525,0.412849438478525,-0.252654019370945,2.4427917693244,-2.57368633254623,-0.477228730237736,2.7642811110521,-2.49147923774346,-0.39621173132282
"FOXI1",0.050639175571509,-0.050639175571509,-0.126101015530001,-1.56922856956563,1.53139161916272,-1.03324262428053,-0.881197858387222,2.04005704258217,-0.821601641457125
"FOXJ1",6.49614635003146,-6.49614635003146,-7.0037070951163,3.45168682353261,3.47982904282218,-6.35238474530202,1.072109406122,3.87204711580146,0.959434121513442
"FOXJ2",0.0215081498228694,-0.0215081498228694,-0.523283496271487,-0.368736539889376,0.863908530783894,-0.793260595234589,-1.32378663045577,1.67272701216777,0.552954164114635
"FOXJ3",2.69236101146364,-2.69236101146364,-3.13227896387517,1.38018530307639,1.39610150077183,-3.29847103458379,2.63497331932641,2.03560691016685,-2.65079921908439
"FOXK2",2.91033546558552,-2.91033546558552,-3.59958257832083,1.55559177155062,1.47529172942698,-2.64733418222854,1.94885573994712,1.56662733267229,-1.86155668890591
"FOXL1",0.291185214665085,-0.291185214665085,0.331720629825632,2.17342342964573,-2.52815958681337,0.181203407790874,1.62932639129629,-1.45273348619711,-0.367308395673862
"FOXL2",2.79778513769451,-2.79778513769451,-3.70740832086507,7.11393918493183,-2.86354438178622,-7.51584264519816,0.371271678302167,-1.5733617616272,15.5068972086215
"FOXM1",2.09715938907495,-2.09715938907495,-2.51757185550225,0.800311444332971,1.64608728790637,-1.52797634577103,4.55410549101803,2.89406858839378,-4.47695621864879
"FOXN1",1.62342863384561,-1.62342863384561,-2.16003174045255,-0.811567620046593,2.73445211279586,-2.83463688300523,-0.753123062989576,2.94702063830166,0.148675216704697
"FOXN2",-1.35080677280635,1.35080677280635,2.71471012185649,-3.23904038983825,0.702663926117442,2.57755870688081,-2.82809977652919,0.992212239122675,-1.23118713289588
"FOXN3",-8.83575625803283,8.83575625803283,7.7522719903114,-2.34496622373777,-4.58285485503895,7.46838230819266,-0.846550798171545,-5.45212085960134,0.395248119775044
"FOXO1",-3.18952052079304,3.18952052079304,4.31687172933918,-2.08091985921355,-1.55390537608131,3.7490638856599,-1.62276999701546,-2.16470594595128,1.32529827432105
"FOXO4",2.33921674441117,-2.33921674441117,-2.98283689730638,0.888401789188663,1.60575992399417,-4.12553904406185,-1.01296621170804,1.65747567857982,3.2320435745913
"FOXP3",-4.09114509618899,4.09114509618899,5.0362735518967,-7.4764692724778,1.48554683718543,4.56073212981386,-4.4127173379493,0.837927160969863,-2.36447457534437
"FOXRED2",3.19427787575967,-3.19427787575967,-3.78181312307408,3.24394122496032,0.530178680433454,-4.19521914198509,5.662392802118,0.990747688420552,-1.61752389228208
"FPGS",0.768915659864263,-0.768915659864263,-1.01665031247847,-4.3672328095076,4.78712099211965,-1.24368294539398,-3.35961661462455,4.76364717370852,-2.03484478541641
"FPR3",-9.50995199567211,9.50995199567211,9.25165621973969,-10.1457787537873,1.93306503280084,10.4661702287961,-6.03204001721365,1.33915490795941,-4.96134679576392
"FRAS1",-0.596966429136648,0.596966429136648,0.893295865628656,4.57557597361859,-4.66460443829818,2.34471160823581,7.30119863693441,-5.23618189217336,-1.41862178612872
"FRAT2",3.52605274744255,-3.52605274744255,-2.70530160788694,0.759989227646798,2.05803901569787,-1.36455835840747,2.40674688335561,1.00878994020164,-2.0468240750664
"FRK",3.07716499284706,-3.07716499284706,-3.24537776336302,-1.82959576173387,4.88989428680154,-2.89635233361903,-3.10719845564246,5.04891879986613,0.0763108105993637
"FRMD1",-0.285600590748252,0.285600590748252,0.0894649514180785,-2.33109074846468,2.12769112052525,-1.32637015496697,-1.84768157232831,2.06125129616304,0.631883286641071
"FRMD4A",-3.53035560342462,3.53035560342462,3.87241863915423,1.29313197298253,-4.03566717074862,4.41921774212677,0.87192419546587,-4.28230691353007,1.07910875684012
"FRMD4B",-1.65963573742855,1.65963573742855,2.17870534634685,-3.77657512971246,1.83623502699614,2.43474229520385,-4.21895694096766,2.34170590005057,-1.03338564879733
"FRMPD1",2.28003956758225,-2.28003956758225,-1.86229640929384,1.59316877130752,0.176203578528346,-3.13008283177043,1.61366568464207,1.91409102182255,-0.921577785666239
"FRRS1L",3.16442405899516,-3.16442405899516,-3.13429568770825,6.14645328213626,-1.85920672806992,-5.73022523450623,3.1864435307976,-1.45211187837624,6.91920500948228
"FRS2",-3.62040679924481,3.62040679924481,2.63927634215034,-0.295471569563786,-1.91709317447941,2.20915893496863,1.49696596047234,-1.31135370324642,-2.23150600860858
"FRS3",3.16205527903583,-3.16205527903583,-2.80580885618919,-0.686755437739583,3.11973294193325,-3.32364076587196,1.1249368444452,2.97790781585185,-1.85183624332529
"FRY",-6.48599020361838,6.48599020361838,7.18830728151671,0.202329335167951,-5.98579203000313,6.12325783304646,-1.77075211413097,-6.27307108684889,4.13998677178694
"FRYL",-1.3310701653786,1.3310701653786,1.45067595254988,-2.48757493540443,1.12891202893685,0.480552548501701,-3.34476364530236,1.8044573010137,0.660458380648502
"FRZB",-4.47987456028183,4.47987456028183,3.70257580941884,1.78382641408987,-5.10268348162562,2.79135551949306,1.70709383964298,-4.88646148470131,1.62417209614406
"FSCN1",-6.90873759895999,6.90873759895999,7.64471859644266,4.33977312262617,-11.6096938527707,7.66811507945177,6.2639061939991,-10.8298056934582,-0.2531306395329
"FSCN2",0.681546344812079,-0.681546344812079,-1.18047897317175,-0.773758355241151,2.03184074978688,-1.14071861518193,-1.40141054005527,2.76277246934789,-0.54973761976664
"FSD1",-4.45150428361209,4.45150428361209,3.73119643680196,1.26768623980255,-4.39792100301578,3.80988982757617,3.53864207767905,-3.9814900135462,-3.34796451136985
"FST",-5.76311883874278,5.76311883874278,4.22326066982334,-1.9503698465076,-1.63900531087284,4.37180581710447,-0.23178230480368,-3.05293647363077,0.109605946257706
"FSTL3",-11.3337630043992,11.3337630043992,11.0323230537004,-2.01302538439945,-6.58238071732029,10.1110605943881,-1.15425490838619,-6.56508697446008,0.732805113614195
"FTCD",3.21934801314403,-3.21934801314403,-4.35075467078787,3.44286225427174,0.893340465257923,-4.84882239630329,3.19224697229098,1.36579759250751,0.93971868164076
"FTO",-5.89168053093416,5.89168053093416,6.04586100156982,1.26850127132581,-6.62503711174096,5.33137289906194,-0.285216469848016,-6.64861391936346,3.66717403503839
"FTSJ1",-1.28403225621504,1.28403225621504,0.471748546597238,-0.0850091305932347,-0.288560242034921,0.510786860358634,0.250381101054139,-0.374145188073236,-0.334993124630624
"FUBP1",2.47947323371114,-2.47947323371114,-3.34432589157771,3.29736668505837,-0.221518081530079,-2.58969493085298,3.29798024558811,0.0325556839252269,-0.98453694735504
"FUBP3",-0.768158327830782,0.768158327830782,-0.402427378583356,1.9715532909703,-1.50380278491306,-0.898497934985989,3.0048217682108,-1.01095252106124,-0.779279252274563
"FUCA1",-2.09968284505483,2.09968284505483,2.15840066443734,-1.22851182224328,-0.623754636019436,2.36094642982654,-2.0141894413051,-1.01176026583523,1.20090123416823
"FURIN",-0.428486243317187,0.428486243317187,-0.623161937550996,-0.168633637976322,0.64777385577308,-0.115289738545125,-0.245200779521734,0.261346025133944,0.076226664755659
"FUS",4.92375023573608,-4.92375023573608,-5.89748548698095,6.75105466649888,-1.18788819495097,-4.7008820993751,6.87395425434417,-1.03757134597032,-0.398297196553208
"FUT3",3.23409868258426,-3.23409868258426,-4.05042549401095,0.839405694731133,3.04850800847134,-3.64454573344072,-2.78751419691356,3.07600857839231,2.70639164758931
