"","TCGA_eset_ClusterK2_SAMD_1","TCGA_eset_ClusterK2_SAMD_2","TCGA_eset_ClusterK3_SAMD_1","TCGA_eset_ClusterK3_SAMD_2","TCGA_eset_ClusterK3_SAMD_3","TCGA_eset_ClusterK4_SAMD_1","TCGA_eset_ClusterK4_SAMD_2","TCGA_eset_ClusterK4_SAMD_3","TCGA_eset_ClusterK4_SAMD_4"
"ERAP2",-5.14293524841275,5.14293524841275,1.78957609115863,-5.82104214053416,3.23968333866436,1.86910250786373,-5.379636721768,3.69218811708794,-0.902329659987023
"ERBB3",-1.41172370245539,1.41172370245539,-3.10930775636246,-2.81550300075678,5.86425327111034,-4.02022065549176,-1.99744410414623,2.98108117796202,2.89921969853635
"ERBB4",4.36912851577124,-4.36912851577124,-3.50960904156225,3.14756085778787,0.207939024383397,-1.99859861546858,1.09680269600922,-4.1665596797662,4.76025668635794
"ERC1",6.31831440454547,-6.31831440454547,-2.83955172572013,6.72622515621529,-4.12508815705239,-0.0690000699882171,4.50788426500749,-7.37287217632205,2.2001470603321
"ERC2",4.54979125613569,-4.54979125613569,-2.74569789828821,4.6578567189991,-2.80645005497159,-1.09994327724039,4.96338477125777,-1.01129761035845,-4.27788782116163
"ERCC1",-0.388906054438014,0.388906054438014,1.67763853370679,1.7899458979118,-3.09313457089079,0.781387467659415,-0.132706489085645,-2.10226725932146,1.48454056357139
"ERCC2",0.00589399018630429,-0.00589399018630429,-0.267214035745878,1.54381404404379,-1.23681988035348,0.10455907348932,0.661383071869578,-3.27176686681775,2.29073854341821
"ERCC3",5.76974563616796,-5.76974563616796,-5.10357016163886,6.29079212584774,-1.05396271381994,-4.98797840917592,5.97100740543929,-0.350887682371853,-0.79944317966933
"ERCC4",0.708286144132933,-0.708286144132933,-2.56411843752295,-0.0591929932091237,2.29396309428222,-2.8769885590508,0.899816420079967,2.35448919430961,-0.870904760861788
"ERCC6L",3.2549481668138,-3.2549481668138,-3.84824455980097,2.56573852833068,0.87576732761723,-4.63247122628097,5.09476319690345,5.76797859132152,-6.4687889864982
"ERCC8",1.12030083454033,-1.12030083454033,2.01160137382955,1.50163584602524,-3.2299432122799,1.50819840299121,2.03809603126859,0.494697838380921,-3.8005741386709
"EREG",-2.59163375426188,2.59163375426188,2.08106576140419,-2.58159787921198,-0.996036047740955,1.511977632304,-4.57816423708841,0.842679579365001,-0.314654443931603
"ERG",-4.28676961605732,4.28676961605732,4.01747119744586,-3.57076138305626,-1.04328010985098,3.97805633371106,-2.82170238408666,1.11995652106121,-2.8569698171339
"ERGIC2",0.906818726510124,-0.906818726510124,-0.273581194677833,0.339831030862549,-0.0800638767530264,0.112235079076679,3.37502801131272,2.11484477569783,-5.19303674995412
"ERGIC3",4.8385795392784,-4.8385795392784,-1.82297021332377,5.03187429458949,-3.39697458307473,-0.957515218353752,5.89534324158213,-1.28321702051017,-3.34520198839864
"ERH",4.50072992357271,-4.50072992357271,-2.38566309265166,5.97650735960548,-3.64717297704722,-2.82081313244604,7.13920819556554,0.154504666734244,-4.56820859007503
"ERI2",-0.342471251397562,0.342471251397562,-2.62390047742179,-1.51235536597395,3.74373937446296,-2.96315165361626,-0.320365439369214,4.89578885361877,-1.64457204346964
"ERI3",1.64570073174289,-1.64570073174289,-3.96120402336339,1.79174921422096,1.81139074226479,-4.68482175385539,4.1975599435444,5.18395518833992,-5.01667357176176
"ERLIN1",2.09818947609587,-2.09818947609587,-2.72718253447431,2.70252913424169,-0.18362530799871,-2.57762901905049,2.7302710054881,1.74754369331979,-1.7235761220315
"ERLIN2",4.79328845310288,-4.79328845310288,-2.04093522533231,4.34157241318523,-2.56685000101529,-1.00805101375835,4.99770610479156,-3.16496922733838,-1.25774506015689
"ERMAP",-1.21560446960395,1.21560446960395,-2.09983921366213,-0.248248180114403,1.8846269751661,-1.94894018417722,-0.0585741227844014,-0.856665392103306,2.28009180100389
"ERMP1",-0.732934128665613,0.732934128665613,-2.9548863334196,-1.98663847756112,4.62964386713072,-3.34007550795661,0.0722975856534711,4.81348174712339,-1.69415314780664
"ERN1",-0.810020337855923,0.810020337855923,-1.10765306294714,-1.25595772179126,2.07961979368838,-1.48150542612682,-0.215027488426829,3.01944080628225,-1.77940359465614
"ERP29",5.09424906076694,-5.09424906076694,-4.04763622640772,4.4130656247842,-1.02684568440953,-3.32154952018429,6.39572838721172,-0.0502316281850704,-3.12225601567092
"ERP44",-6.56630458065896,6.56630458065896,2.66076703245682,-7.32205249839254,4.93980224401379,1.20201812165985,-5.16100051212233,6.75352475602541,-1.44357954838433
"ERVMER34-1",5.17734723430843,-5.17734723430843,-2.15318114998236,5.41752624987506,-3.7910168955945,-1.86735230227802,5.39336176683524,-1.46476562496937,-3.07494014894291
"ESD",0.403955294352396,-0.403955294352396,0.548460771537132,1.73991294646414,-2.08479151410253,1.3513756873825,-0.146122760741681,-3.14330755877785,2.02449783363696
"ESF1",7.28480748925466,-7.28480748925466,-3.04297224653858,5.19581512824082,-2.07896570787659,-1.10679712419349,3.06449793177514,-8.24448059109589,6.48960082269572
"ESM1",3.87756835254374,-3.87756835254374,-2.10212560963225,4.2209772957588,-2.14836809196243,-1.40986531612294,4.6124646001288,-1.96389847375,-1.49680186948715
"ESPL1",5.66261705407009,-5.66261705407009,-5.56425034864956,5.5218264966378,-0.325634899071094,-4.74961861462803,6.63908211399365,0.884985777393397,-2.36004415991102
"ESR1",-1.09196399996376,1.09196399996376,-3.5501937071247,-2.73649779826522,7.01563969821157,-3.72146401173401,-3.8736129701193,2.59569865171269,7.94653827318152
"ESR2",0.756920378049467,-0.756920378049467,-2.66493983149026,1.03205478233168,1.36021987980542,-1.33144885521021,0.0910079914271286,-0.435775174875583,1.47302904916688
"ESRP1",-1.45968731612834,1.45968731612834,-0.96847527506276,-2.66666658460494,3.97409024256113,-1.02887717069973,-2.37796182301116,3.07514176324683,1.33744906210982
"ESRRG",3.37084379245158,-3.37084379245158,-2.98465977234219,2.0556804859871,0.567951587405114,-2.72276353444217,1.71185452889446,-2.56148347484431,3.00078907147456
"ESYT1",4.85683998476751,-4.85683998476751,-3.97346524120021,5.36369673671142,-1.96495753963155,-2.64450678119264,4.82967795328549,-1.06191329791779,-1.73514178021477
"ETAA1",3.29719716985627,-3.29719716985627,-2.80160071985519,2.47242700258834,0.0930580827425891,-1.44445997863165,2.52233250807087,-1.80529728566535,0.712281773046178
"ETF1",-4.45448864892124,4.45448864892124,3.75940589506543,-4.29634661877452,0.603282804748577,3.7190761745206,-3.14270105377997,0.310132469736003,-0.418333849207425
"ETFA",-3.75663975813023,3.75663975813023,0.156948015092597,-4.75582814584304,4.68669361093032,-0.623395338103347,-0.93015780475368,5.99043705027098,-3.55602839152249
"ETFB",-4.60714433833863,4.60714433833863,1.12244110186388,-5.16337316754252,3.93067101065012,1.29040668224271,-4.22065550319659,1.76802183193419,1.15206381765153
"ETFDH",-2.9961724245075,2.9961724245075,1.8266732709644,-6.41944525903879,3.36683157741162,1.28704466890635,-3.16200692349913,3.70173928644599,-1.94029923881719
"ETNK1",2.74167704171078,-2.74167704171078,-0.415260744295542,2.45116955584015,-1.92920461053487,-1.29001005305586,4.24243942314656,1.93343037034726,-5.01626304947261
"ETNK2",2.5739635238363,-2.5739635238363,-4.25770339892506,2.74681032945331,0.671463000859728,-3.99055551025781,3.0609671942084,1.45816846031519,-1.66073198267062
"ETNPPL",0.601828707971425,-0.601828707971425,-2.22859501986077,-0.984756792291616,2.09724270330956,-2.26718393250834,0.0775748276535775,1.62931814028707,-0.935362584278365
"ETS1",1.46098889808671,-1.46098889808671,-2.63552906896605,1.00132751923697,1.27709021254475,-2.57870771236452,-0.442924527559231,0.402884541399403,1.93812909795419
"ETS2",-3.70845477546538,3.70845477546538,3.87681994410085,-2.91760605429943,-0.408749046664654,3.70908506746942,-3.70337435251779,-2.65853510683658,3.17203069248742
"ETV1",-8.44974316039183,8.44974316039183,18.2918590651998,-4.72108936376586,-11.8724441183331,17.5057137596613,-4.47950870684428,-4.35530610261814,-6.68228842795966
"ETV3",2.84615795170904,-2.84615795170904,-3.22317012397063,1.72950638308768,1.08910292236403,-3.2379006060372,1.04583983378856,-0.445309084576092,2.0735633484468
"ETV4",-0.532451358989135,0.532451358989135,0.278113605498513,-0.561311156441419,0.261701852497914,-0.491658723926611,-1.7615244304119,0.946487518562473,1.09988065322842
"ETV5",0.123307350365271,-0.123307350365271,2.82437596929522,1.65278849215259,-3.97635681161602,2.65415940125069,1.17978449664905,-0.894585364540401,-2.21713341093467
"ETV6",-1.01506279173605,1.01506279173605,-1.616377528299,-1.47748732533862,2.85681817763345,-0.858162343442041,-1.49800988189839,0.771503161295727,1.38120894589495
"ETV7",-2.60513007185501,2.60513007185501,-4.5565140713315,-3.77539956819004,7.38295740303955,-5.04348491759787,-4.38663839720551,4.33531621486695,3.32614760489035
"EVC",-0.78173773989239,0.78173773989239,6.45401212831508,0.645795202971037,-6.40199434126928,7.35237418455415,-0.591061377879906,-7.14502377349709,0.719530646735984
"EVI2A",-22.47431444927,22.47431444927,14.6294885664677,-18.9210666525422,1.04997672353294,12.4672641472436,-16.8087144796404,7.71544366748218,-6.08913422197862
"EVI2B",-21.3944877127585,21.3944877127585,10.2885483176019,-19.5096722397793,4.50327104865216,8.81579674418292,-16.9325371365547,9.27170419236241,-4.58474017278527
"EVI5",-0.4407427562574,0.4407427562574,4.70292843225071,-0.752232541027787,-3.28373930032285,3.92146226038466,-0.685471781985299,-3.05188291449694,0.262731289316394
"EVL",-1.58048330323151,1.58048330323151,5.1456125603942,0.953485244617791,-4.95931414958202,5.47552503905376,0.998370019083719,-2.10849375495145,-3.09318040796257
"EVPL",-0.358871940287588,0.358871940287588,-0.238573376815979,-0.0447275779465007,0.277760007602064,-0.321121845310747,-2.26968071209398,-4.60822725306867,5.84619762684631
"EVX1",0.0170199930230232,-0.0170199930230232,-0.759490963324096,-0.994084343392198,1.5914479695565,-0.895837092995774,-2.90261783518617,-0.931705692334062,4.33389935605013
"EWSR1",1.5312423288836,-1.5312423288836,-0.0726976865324371,0.760949188328521,-0.696716853126266,1.2121207365104,0.867222486793095,-1.06778224703269,-0.879621152577779
"EXD2",4.78594334646684,-4.78594334646684,-2.68759928805791,4.35201925035846,-1.49512951067761,-2.8011932931013,3.68722795552073,-1.65164447651912,0.847686852620756
"EXD3",1.60131448602253,-1.60131448602253,-1.53613254742901,2.34610682815328,-0.885672266368643,-1.49836395340443,-0.247062224219206,-1.68688826348943,2.9841475916261
"EXO1",4.57967281324359,-4.57967281324359,-4.44924194017341,4.327462278177,-0.244637208516904,-3.86691585485309,7.66032526112966,2.70857737291308,-6.42254477593785
"EXO5",2.39006759184269,-2.39006759184269,-3.17515130759876,1.54538785444699,0.827498279415902,-3.71292065693068,2.28294269940375,0.0191793633891259,-0.500230658394857
"EXOC1",-1.46894539612222,1.46894539612222,-0.0328378100751089,-3.08978581606214,2.86119345345363,-0.168288623212054,-1.41881356472399,1.46612529856759,0.149903918884925
"EXOC2",-0.936281464328444,0.936281464328444,0.0587442647888837,-0.474233934370061,0.382173327180263,0.62245433373063,1.89199115908676,2.7425888137615,-5.34526854861114
"EXOC3",-1.06847818263443,1.06847818263443,-1.0305348285643,-1.56754762978774,2.44263916005383,-0.853712653966103,-2.77823113097353,1.05254405267177,2.47906488782755
"EXOC6B",0.326745830963061,-0.326745830963061,-1.63158896541074,-0.30697478857811,1.70228560302029,-2.07678148190183,0.00781808947136634,0.814544981654638,0.930867473204838
"EXOC7",3.5785526986795,-3.5785526986795,-1.63627560379243,3.28940763488892,-1.77685013351026,-1.31126206922927,2.93204551095554,-2.95347349733234,1.05709457903712
"EXOG",1.95237230169906,-1.95237230169906,-0.998812383401117,1.51703418389512,-0.652989678632294,-1.80082049501473,1.81663490092541,1.07684974041754,-1.5909097935745
"EXOSC10",3.35632557081248,-3.35632557081248,-3.80987767740809,4.73219779528581,-0.767127548334951,-2.07979507166932,5.36096912846538,-0.7955752706391,-1.9612389300296
"EXOSC2",0.245964115622203,-0.245964115622203,-0.771101250306412,-0.359219037428874,0.993625709634558,-1.56671014517072,1.63852831312481,4.00682832463789,-4.23237411981511
"EXOSC4",-3.73026033607903,3.73026033607903,0.266556999469732,-4.73270971410019,4.0013781416552,-1.55937025786632,-2.91965880125216,3.97232403094195,0.296143432017175
"EXOSC5",0.596171726242343,-0.596171726242343,-4.22170934465278,1.61742639111567,2.06600855724897,-5.34735560976397,0.911419347664988,2.87400624885673,0.529442519145524
"EXOSC7",4.98557138889553,-4.98557138889553,-3.69020027985285,3.43023229057181,0.126056328871728,-4.24928750783068,3.63266910720187,-1.30133424620414,1.493442448296
"EXOSC8",0.988358046956058,-0.988358046956058,-1.25412264256709,2.64077679471099,-1.30654599733598,-0.886366253872315,2.66833538608846,1.84335130576038,-3.59974499264893
"EXOSC9",0.318902971749717,-0.318902971749717,-1.41641776269336,0.690260589803297,0.636614099103307,-1.81414215348696,1.34225372222009,3.27097318779343,-2.62233208946356
"EXPH5",0.8255224030996,-0.8255224030996,-3.20341796651669,-1.61627325267724,4.2353554773175,-3.10874725772959,-1.74873537968029,-2.16681658673918,6.69060874584467
"EXT1",-1.13467992100636,1.13467992100636,3.61520638885248,0.302969293383143,-3.52780643484026,3.90845656766959,-1.51543667416747,-5.32389489934506,3.19893734806379
"EXT2",-1.27102835865819,1.27102835865819,1.51973262020028,1.46406397102237,-2.6746324822207,0.727059750408275,2.68611336267872,2.80585249407273,-5.92698301882262
"EXTL1",2.51697862088457,-2.51697862088457,-2.2344177090215,0.441844374402531,1.71184495336525,-2.33808832010713,-0.223701766568672,-0.291136141554444,2.62658736794656
"EXTL2",6.40425685690254,-6.40425685690254,-0.875938087164464,7.62107603207943,-6.40846273500877,-0.440830629044682,6.6843276391036,-3.87977213011871,-2.6522124224204
"EXTL3",3.9780076246426,-3.9780076246426,-2.07443865294182,3.41272300913323,-1.35985283569966,-2.57188937282597,2.54096942003274,-1.56335248286608,1.01928182010556
"EYA1",2.88580321294127,-2.88580321294127,-3.14989721034783,2.16870102923931,-0.34705768975527,-2.83179981684775,2.24465515462954,-0.0263822487613119,-0.79723407149511
"EYA2",0.950153765622204,-0.950153765622204,-2.5106684724238,-1.45633886413877,3.75489870454057,-3.74585563397575,-2.38176985499492,1.60275189812125,4.50042277338527
"EYA3",1.58732988210759,-1.58732988210759,-2.71881651135943,1.39563436961649,1.13858695729887,-3.05406388117503,2.41297566470009,2.18193578676997,-1.81644481551837
"EYA4",4.94811862580141,-4.94811862580141,0.0182459342671054,6.60434384725432,-7.51690159772388,1.48332344178878,4.98610951466155,-6.62676897078659,-1.60026721401088
"EZH1",2.03552396910008,-2.03552396910008,-2.19501358133736,1.70858810802691,0.242386683154853,-1.17861280294802,0.679718793806016,-4.04466966616978,4.14178781792094
"EZR",-0.526895091377797,0.526895091377797,-1.95053755545304,-1.39119781027167,3.24375413113263,-1.28177202361413,-0.837056971615336,1.72930690442755,0.467986179945593
"F10",4.42306757647057,-4.42306757647057,-1.0219496257912,4.2190577756713,-4.37026964358444,-0.813414915277345,2.33154442767038,-6.88070427501212,2.68055644392642
"F11",1.87678021377351,-1.87678021377351,-2.25821004724163,2.12571562186949,-0.124378675540553,-2.20975614370127,0.361211104329555,-1.63428264948175,2.88430537177921
"F12",-0.144403180231387,0.144403180231387,-2.5564239616203,-0.657820425386637,2.73893427057528,-3.6396393268634,0.216566983443617,3.5194939548838,-1.46704495210466
"F13A1",-10.4315011247854,10.4315011247854,13.7111538497644,-7.54906789143583,-5.02276398557992,13.4680088364854,-6.66137240149245,-0.169711939805762,-5.16492096141135
"F13B",1.18594885125745,-1.18594885125745,-3.63137724179173,0.956952606768476,2.15326057524168,-3.787754904036,1.20674599569374,1.12518415024006,0.659460587943324
"F2",0.692147013869353,-0.692147013869353,-2.46734716887865,0.53830054354959,1.64967240377829,-3.73962679087844,-0.79035929198201,0.18922465376105,3.44823808669847
"F2R",-4.08401630170669,4.08401630170669,13.3546360945228,-1.08581073048429,-9.84209108306988,14.0495096218357,-1.26601684576786,-2.17791855273325,-6.51771163670346
"F2RL1",0.475612686952643,-0.475612686952643,2.10628953078013,-0.669855435353568,-1.11671135360291,1.0335533588823,-0.663413039759847,0.433905247800155,-0.604745937241199
"F2RL2",0.973573995463929,-0.973573995463929,-1.38612797144387,1.62799666666285,-0.234897566205615,-1.37285195754197,-0.738737063920527,-0.628700704054496,2.63081039288674
"F3",-2.74486362009152,2.74486362009152,5.66530519466429,-1.67697050222224,-3.42758099406204,5.35384283473654,-1.92489270301357,-4.62409647309079,1.31682331036989
"F5",-0.629165164428202,0.629165164428202,0.345274837892583,-2.16667735962115,1.58553958184639,0.463896397521373,-1.82927484382378,3.07423995790717,-2.14147558985088
"F7",4.20932385606518,-4.20932385606518,1.40993606720095,4.20831605010384,-6.12492862752829,1.98990893513235,3.26808395876831,-7.27466941654439,-0.36453259370445
"F8",-6.4420559065799,6.4420559065799,0.10340157599316,-6.25192801111881,5.71929748219873,-0.812497528870403,-5.60975164832798,4.19819626502374,1.89350542143215
"F9",0.816842265517931,-0.816842265517931,-1.61639115756314,0.468871884468788,1.04313115400173,-4.031913540855,-1.07426018570689,2.20895265743127,1.56852117993566
"FA2H",2.56175848748016,-2.56175848748016,-4.50269572569109,1.11327459030396,2.36938565908203,-3.89886845378873,2.42887355204061,1.28044856675578,-1.07232705285482
"FAAH",-2.14776294156118,2.14776294156118,-3.87002667507194,-3.07921028738742,5.83499886278841,-4.87353628628353,-5.31167851277543,1.30331110607942,6.27775676653496
"FABP1",-1.33707114042273,1.33707114042273,-0.177459166677509,-0.0268119959868836,0.253544180247109,-1.17305510601778,-1.1146378418113,0.55519573823333,1.35637811875875
"FABP2",0.132564314037697,-0.132564314037697,-0.777664864888299,0.332333087326147,0.409345275375093,-1.02174208936328,-0.830919850678698,0.725668782196277,0.880044633665356
"FABP3",3.78485561888102,-3.78485561888102,-2.76966275863354,2.66061438238004,-0.0774820236394256,-2.11580074401912,1.74220316119852,-1.77319647170528,1.6470131683989
"FABP4",-7.5162871711123,7.5162871711123,9.55743414334701,-5.65822437752111,-7.58961811101807,8.68773796952756,-5.00964876911406,-2.15709160306385,-6.0048681162847
"FABP6",3.22526641231599,-3.22526641231599,-2.97154788132076,2.04914392926736,0.576700595355794,-3.13769213745876,1.44465489154189,0.966519255781772,0.0716844133273528
"FABP7",2.67496529816008,-2.67496529816008,-2.52025211343367,1.1190931673045,1.1137215530577,-1.54055094856141,-0.41420621181163,-0.501272942272533,1.93012681699368
"FADD",-0.217880252808457,0.217880252808457,0.414500349142844,-1.59943939272834,1.27671270113152,0.184709811399118,-0.11390743423414,-0.849477260149133,0.69209846914506
"FADS2",2.07089556080524,-2.07089556080524,1.00395520376268,2.94244500148566,-3.45175707196377,1.46787971601493,3.99621700156563,-0.294549723933222,-5.010619642108
"FADS3",-2.20819998256101,2.20819998256101,-0.750150065100037,-2.74736757182525,3.05758239153344,-1.17004849011858,-2.41840418633928,1.52403016289759,1.64768537308032
"FAF1",-0.258184302567269,0.258184302567269,-3.80312142169441,-0.227089803024903,3.73760796386444,-3.87418910544623,0.619447555704723,2.45671280680715,0.756625078553036
"FAF2",0.211042388754704,-0.211042388754704,1.52040301210942,-0.261740999842938,-1.01953723869848,1.17416652412419,-1.9347442291894,-1.51054088893561,2.37103104111338
"FAH",1.33135794998164,-1.33135794998164,0.78355718578186,0.308568369122487,-0.954874618012115,0.668333476366276,0.582635672997834,-0.0916709079580464,-0.964172160165738
"FAIM",1.89608841439394,-1.89608841439394,-4.77093569877304,0.327688651340093,3.8118100051399,-4.93677382203393,1.51825650772789,0.209323587010441,2.25067815500982
"FAM102A",-2.28747086540344,2.28747086540344,0.977566409134028,-4.57009241370021,3.45617472956778,1.67993034961534,-3.76667769000908,-1.19676748002066,3.41701858849456
"FAM105A",-7.78848478991448,7.78848478991448,3.22462966363464,-7.41526124172687,3.42621022202291,1.64517330227486,-5.78870559954476,6.8903343921945,-3.33320047534162
"FAM107A",1.9256671611793,-1.9256671611793,-4.13816077526128,0.982507235730325,2.76623035171044,-4.70167589225197,-1.0237870828748,-1.79360758915764,7.25530135808023
"FAM110D",1.30567091877199,-1.30567091877199,-1.29654658752392,-0.0852573478461531,1.24477198725991,-0.964058944152027,-0.676388299631459,0.232310271768957,1.26454426985011
"FAM114A1",-5.7496875999247,5.7496875999247,9.00218423093762,-3.9069288359787,-3.36876636867076,9.12254545992718,-4.56559637736428,-3.31416260918467,0.568440828180953
"FAM114A2",-4.40774411111677,4.40774411111677,2.76301511562077,-4.62469658467757,2.09678374871343,2.18157201611368,-5.18719358692384,2.24613389771139,0.937617586086486
"FAM118A",-1.51223093553636,1.51223093553636,1.24197353910666,-1.12011298577472,-0.39406027227531,1.40291609083342,-1.55220676007206,0.00721004994640301,-0.349535213190218
"FAM120A",-4.31645732768351,4.31645732768351,1.36357339229884,-7.13969846845208,6.27447462909224,1.10199712866278,-7.42040933828189,0.38284925523718,7.6330736786354
"FAM120C",4.06312688388644,-4.06312688388644,-4.62100512854624,1.51631946255089,2.43703370358343,-5.88632346692528,2.15174921961893,2.5986755117304,-0.160655788385007
"FAM124B",-2.20399824473356,2.20399824473356,1.61810390198868,-2.23042197368091,0.49301512725912,1.55021824913033,-1.24922618024132,2.09617120510997,-2.456748228146
"FAM127A",0.488419185581397,-0.488419185581397,3.14492143353022,2.20309674871133,-4.58897638823942,3.56542308399347,1.04328419597267,-3.75432802247955,-0.12437439531793
"FAM127B",1.32847857580649,-1.32847857580649,-3.64100565613349,1.59664281394335,1.41380069368733,-4.01104674315081,0.858249328728299,1.96596155987324,0.310001110126216
"FAM129A",-10.4082930962924,10.4082930962924,4.69184505966043,-11.6675183269229,5.68146420397537,4.49631144429411,-8.94322277772415,4.56763157129546,0.197894665284424
"FAM131A",1.2997342779868,-1.2997342779868,-1.63394560160231,1.52345129871854,0.0353286696980086,-2.91592172745455,2.9152739965675,1.99259582683612,-2.10184197498957
"FAM131B",0.318579410283524,-0.318579410283524,-0.579350887128098,0.769420945835289,-0.232858058707289,-0.11955406915015,-0.309243329107803,-1.87764683337867,1.90867468068059
"FAM134A",6.43927779523054,-6.43927779523054,-4.87390549796402,4.66070145690758,-0.102939102778461,-3.96126612786812,1.9750742425184,-3.46334467295154,4.79630523355491
"FAM134B",3.62986574638082,-3.62986574638082,-1.77377704088022,2.07107022475345,-0.405874757219722,-1.83298853465888,2.84507147338008,-1.74014513196249,0.530234169744713
"FAM134C",0.335037091255157,-0.335037091255157,0.400670591261125,0.727100311209776,-1.02511257966869,1.33736739567611,1.04284956499922,-2.75669576096281,0.363579335728883
"FAM135A",-0.95085284876344,0.95085284876344,0.0873074384015734,-2.52086237947695,2.02287456496422,0.338827952557855,-3.87596719234783,-0.0410629644567441,2.62116239515826
"FAM136A",5.48771470261032,-5.48771470261032,-2.71678311516174,6.3194522215241,-3.60209531489023,-2.38186921650462,7.21900204126408,-3.55720301631254,-1.66107213549515
"FAM13A",2.73356663445118,-2.73356663445118,-6.1689605227686,-1.06162382509319,6.25601230641207,-5.32167840074052,-0.862930042269262,2.12409343757726,3.12031733468688
"FAM13B",-0.37192441256669,0.37192441256669,2.42246515434502,0.377204394118413,-2.51930043185075,2.11573431464509,-0.254153582137645,-2.84626873015189,0.982124011351099
"FAM13C",0.565619380247075,-0.565619380247075,0.186656475304591,0.470059163619514,-0.628532197020445,-1.08202055975098,0.328769664065302,-0.615154923380132,1.21574708108578
"FAM149A",1.96286448143089,-1.96286448143089,-2.15513273258099,-0.216246497342645,1.8668995211863,-3.24735494762421,1.30073594644435,0.331337143556946,0.433530221006198
"FAM149B1",3.36806820733059,-3.36806820733059,-2.47695905756797,3.6310193280955,-1.27548820342467,-1.31363872955408,3.19469058348356,-1.52355988832954,-0.527211714938811
"FAM155B",7.13296135848644,-7.13296135848644,-6.25559442820889,5.77906980865922,-1.79861520993536,-6.46148269037621,5.31437460739408,-2.6825085470556,-0.0182648962131299
"FAM160B2",1.24005387240471,-1.24005387240471,0.336575327683762,1.7011893167106,-1.89923616830025,1.30139762428063,-1.03622286304584,-5.13128094560836,4.38732780407539
"FAM162A",0.774439233597848,-0.774439233597848,-1.92816263158412,0.0515470908456267,1.71553151809492,-3.2091999865928,-0.0298887697737796,2.62346505126016,0.395103086448414
"FAM168A",3.79086358882344,-3.79086358882344,-2.75871408453978,2.37720359520042,-0.0975906694892299,-0.968288713560567,1.8156445790848,-5.89927279230769,4.7083549695422
"FAM168B",8.50852061128758,-8.50852061128758,-2.89058834342099,9.48456740552166,-5.63630917146347,-0.682624310192218,7.2618905532072,-9.35186207434738,2.94529582186806
"FAM169A",7.20693047893922,-7.20693047893922,-4.2324479103672,8.48746732256475,-5.54243813978228,-3.70771005599941,7.66601542046446,-2.32334290264228,-3.01540550347371
"FAM172A",3.32401629829925,-3.32401629829925,-1.62711778213996,3.57552506792903,-1.82260121838906,-0.943324753465578,1.55439264033089,-2.29996589147182,1.47096797645769
"FAM173A",-1.38086894242118,1.38086894242118,1.83261738781217,-1.97549263186856,0.320052054542466,0.116891010662914,-3.73309248511235,1.04317901097713,2.22322577063168
"FAM174B",0.376041130206292,-0.376041130206292,-1.88654241528198,-0.338367093777346,2.00881874226282,-1.44442336162552,-0.45903999367895,-1.06715628994513,2.61088658428087
"FAM175B",2.16583978671657,-2.16583978671657,-1.50410319084463,2.77010515448362,-1.18898679348835,-1.05134096238057,2.13931520906292,-0.915980402403084,-0.19533753831438
"FAM179B",1.52028541534808,-1.52028541534808,-0.534490161894872,0.341938996947028,0.120297449231821,-0.790636952934949,-0.339889260356137,-2.05259885613083,2.71777476558773
"FAM184A",3.30850841725707,-3.30850841725707,-1.59661484307368,4.17276685329874,-3.22267412173958,-1.80684509144057,5.99391053589544,-0.518870101379483,-5.32918323375886
"FAM188A",1.32299811422517,-1.32299811422517,1.15856053814685,2.02172164289002,-3.02946471007233,1.7397636149858,2.18055065216505,-2.15483603600381,-1.59521354975664
"FAM189A1",1.09346718209841,-1.09346718209841,2.74217327831324,2.04360684540418,-5.34953319060072,3.35302886908737,0.80238219506026,-7.320779512162,0.31871961480389
"FAM189A2",1.35924175851645,-1.35924175851645,-4.01165064705375,0.0425215537563946,3.07928924638478,-4.49481830463295,-1.48444736400254,0.189578410887524,4.23639373465619
"FAM192A",1.95592889631203,-1.95592889631203,-1.69620585692413,2.09149263584384,-0.720187361017725,-1.62296376354407,1.91512288234329,-0.0993607671260764,-0.537230754628945
"FAM193A",2.32636770678977,-2.32636770678977,-2.20751457093536,2.67598897027413,-0.591435421582659,-0.951892390823609,1.9946732419628,-0.928761576163115,-0.25412292012044
"FAM193B",1.72411424685756,-1.72411424685756,-1.03828869986059,0.97581002899742,-0.00483492931944418,-1.11688356651651,-0.591265218944779,-2.13753695890626,3.24177507986002
"FAM198B",-3.5563585225732,3.5563585225732,6.32950409896692,-2.86848158372935,-3.86306019190174,5.67066094553185,-1.36560543998847,-0.643802744241735,-4.50618050490884
"FAM204A",1.95588444741097,-1.95588444741097,-2.02802102511285,2.00856751155298,0.0384105115459294,-3.10415539398617,2.24979164406129,1.21286925080426,-1.05720229059783
"FAM206A",5.7538601505683,-5.7538601505683,-5.11033650014747,4.46846737723484,0.256692590554705,-4.27536138463773,5.3009036813031,-1.32776525411895,-0.140923175870387
"FAM208A",3.04666460524007,-3.04666460524007,-3.86240569869977,1.07350874742068,2.53800066723319,-3.09248958447084,1.032361989995,-0.37846645258319,2.17484129568432
"FAM20B",2.8314884650803,-2.8314884650803,-2.62162260389967,3.54585171116124,-0.768188063290913,-2.36665579048277,2.85446303411366,-3.19138138020761,2.72633568589354
