"","TCGA_eset_ClusterK2_SAMD_1","TCGA_eset_ClusterK2_SAMD_2","TCGA_eset_ClusterK3_SAMD_1","TCGA_eset_ClusterK3_SAMD_2","TCGA_eset_ClusterK3_SAMD_3","TCGA_eset_ClusterK4_SAMD_1","TCGA_eset_ClusterK4_SAMD_2","TCGA_eset_ClusterK4_SAMD_3","TCGA_eset_ClusterK4_SAMD_4"
"BET1L",-0.0972219200352286,0.0972219200352286,-1.29637565809842,-0.634734242921106,1.74202723202602,-2.06355579619586,-1.2247127047641,1.85286688839717,1.15026564089027
"BEX4",2.88419678204423,-2.88419678204423,0.440320829867364,3.51484335678106,-3.12071245463442,0.225116049471882,3.91362424083954,-1.8329166947398,-1.27452836099154
"BFAR",2.55140265917039,-2.55140265917039,-1.20384980824483,2.61200144948566,-1.75929497810466,-0.929215332397834,2.10401705207762,-0.435754553394892,-0.536482225764468
"BFSP1",4.84670392993116,-4.84670392993116,-5.65767043010097,5.60545529167302,-2.6405488735528,-5.65997300000634,5.24216460356729,-0.0301744216594934,-2.89493627037257
"BGN",-5.8959083251798,5.8959083251798,16.9978565983834,-3.10712671336144,-10.5763780874776,17.3272219078202,-3.04786553861152,-6.85432230401915,-5.59537285691895
"BHLHB9",6.42519031402446,-6.42519031402446,-3.79957927432597,7.82074590788519,-4.26532935138123,-3.49898410978597,6.8848977423561,-2.69861639480006,-1.04537158196977
"BHLHE40",-11.3576781016491,11.3576781016491,10.4667606341556,-10.5919268825739,0.206445547292394,10.8616672606428,-10.7083178082986,0.00894207508141933,-0.56507786361102
"BHMT",2.51766047998109,-2.51766047998109,-0.0282941460184887,2.08129226316201,-2.1906623558132,-0.133872801053569,0.761454529273924,-2.29449718899229,1.4187131430847
"BHMT2",2.90940748123262,-2.90940748123262,-0.707405560751843,2.77327591837395,-1.95530159077761,-1.01729778596339,2.39333809874433,-0.629966718764167,-0.8533957250793
"BICC1",-9.42387653894427,9.42387653894427,16.8506944695783,-7.33852314711244,-7.82105459830042,16.369591246115,-6.17114524162006,-2.29663485087941,-7.99477023282813
"BICD1",3.80342027621916,-3.80342027621916,-2.45425851785425,2.69723319455905,-0.304500846627248,-1.33580685608693,1.24435161686403,-4.35372447887086,4.21633117625811
"BICD2",-1.91213002966484,1.91213002966484,3.92956369083899,-1.58273331976805,-1.85498446530149,5.20921545389221,-1.53839721926014,-4.4160372489239,1.13243487937525
"BID",-7.97055633220715,7.97055633220715,3.04478690040333,-7.60580188862182,3.46338863824765,2.2669094911556,-5.76985566486263,3.87771284558421,-0.81340113058166
"BIK",-6.1305241054558,6.1305241054558,0.401728081880892,-7.24349529012874,6.08631807670177,-0.333667885370129,-8.07441437569458,4.8916835158546,2.70359060066184
"BIN1",1.71882343886922,-1.71882343886922,-2.00395920152462,3.357230863497,-1.31136311480812,-1.5310480321524,2.98691797311281,-2.28985411133694,0.788174279583427
"BIN2",-14.7077645006822,14.7077645006822,6.58701592193612,-14.9706338301836,3.85646807400503,6.17534243294309,-14.6325839906367,6.77429708778585,-4.41381977759791
"BIN3",3.69440620589415,-3.69440620589415,-3.15641955499955,4.08187988919836,-1.43284324834008,-2.26803286835908,3.99477941745853,-3.66906857544357,1.07580869630966
"BIRC2",-3.35025999194863,3.35025999194863,4.17654069712666,-1.51925476707445,-2.05292590967225,4.05497763368407,-0.441665172384957,-0.770467620247694,-2.44155293366459
"BIRC5",1.15022078709192,-1.15022078709192,-0.587253828585926,1.11085973198479,-0.514536893305587,-2.22952073971296,1.68048537948132,5.03987338215154,-3.88682129049069
"BLCAP",1.7756366531054,-1.7756366531054,-2.67963201050814,0.965468877011922,1.50574732567882,-1.95423648973869,-0.598121815436922,-3.37374482457585,5.39227866487272
"BLM",4.28296089510883,-4.28296089510883,-3.58032014179086,3.91254204128774,-0.79869959504032,-3.38620619072296,3.51971432859658,1.23236660235247,-1.60245262007786
"BLMH",5.67500494430167,-5.67500494430167,0.859745231133216,6.3709254321607,-6.95973938952904,1.41278104557247,7.752208388965,-2.96547634212389,-5.19466553125452
"BLOC1S1",2.12077555411852,-2.12077555411852,-3.68697440396532,1.74873087259449,1.53478667505734,-4.77891104840018,2.30577865702118,2.80862359263666,-0.637302570045167
"BLVRA",-5.02162845350792,5.02162845350792,1.783341438728,-2.89895665154092,1.23400130579707,1.05916765149545,-2.78291417609115,6.44062164634378,-2.9224723713065
"BLVRB",-6.03085021333256,6.03085021333256,1.28325433820949,-5.37242335690842,4.4096857168009,0.651740035749282,-4.40154400969778,5.64313755823719,-1.14919182517237
"BLZF1",-2.00011654507117,2.00011654507117,1.06435483907982,-3.81874937440945,2.68332177172908,0.303195629633841,-2.71518004862382,0.415435779338427,1.84579443979329
"BMP1",-1.96951551598446,1.96951551598446,6.76573111163173,-1.32496396423918,-4.6289080984723,7.60698667259082,-1.12983432809631,-5.4728402026636,-1.16656144354531
"BMP10",1.50778717940383,-1.50778717940383,-1.30390378960669,1.16913343028882,0.13850408638168,-1.51166997435905,1.12450282767728,-0.0644834421368132,0.539507159963841
"BMP2",0.043772217220026,-0.043772217220026,3.66901121413555,0.15356603487967,-3.3737573049863,3.30270575121035,1.17794250993048,-1.98677903893908,-3.05641421845879
"BMP2K",-2.72134772204712,2.72134772204712,0.894335476244544,-4.99827180297326,3.5975619722443,0.854498034186596,-6.37377209193104,3.17320724791703,1.28972707958268
"BMP3",1.7233814547167,-1.7233814547167,-2.60690687791824,0.903878669328714,1.29365519123557,-1.92012308706796,1.6993597623794,-0.854523551709444,0.622962079234316
"BMP4",-2.09150360907987,2.09150360907987,9.74308148359787,0.423932755611834,-9.51647412129068,9.56479440840282,1.41781854478426,-8.75697609696731,-4.86859692460159
"BMP5",3.02310442455267,-3.02310442455267,-2.35239662946649,2.65512872516545,-1.57141006767912,-2.38799137420594,2.45006616781592,-1.78503056584441,-0.381295812947234
"BMP6",5.43687943090209,-5.43687943090209,-1.17966227570994,5.52520808099078,-4.83431633356871,-0.636407420228982,5.85853498254539,-5.48093324027428,-2.0956462258989
"BMP7",9.0436151667261,-9.0436151667261,-2.10976823468356,10.3031923690745,-7.60272884927678,-1.23723405489041,10.4595102559865,-8.5914423123044,-1.35307109223288
"BMP8B",0.841494645616728,-0.841494645616728,-2.20038679134588,1.23195346718046,0.42419415405726,-2.32241100605575,-0.539357531481038,0.361700139842621,1.71651338926504
"BMPR1B",5.48631759572715,-5.48631759572715,-2.23379741714415,4.91387299869738,-2.94896838506716,-1.73721932261523,4.78843031428618,-3.9405286276108,-0.281557677803206
"BMPR2",2.50425842702787,-2.50425842702787,1.54001221603504,3.14668248871909,-4.26322187071754,3.36731647105883,3.05999799300409,-6.15501416667215,0.155023678267435
"BMX",1.93118067991179,-1.93118067991179,-0.517732461979079,2.23455584675519,-1.71773977667656,-0.717505943626651,2.5919429702612,0.408216319169292,-2.39376049578228
"BNC1",-6.09001962780691,6.09001962780691,4.25130399903764,-5.03228167688822,-1.00163704748833,3.89744232420038,-5.57468251802142,0.122697602561711,-0.972010545701678
"BNC2",-0.717088832405456,0.717088832405456,4.85823848046673,0.439569920859702,-4.51998493079693,5.58509155555067,0.00138419699776645,-6.11650456463799,0.00809431442964936
"BNIP1",-2.20416226542553,2.20416226542553,1.40409652095767,-1.5922359030053,0.194852930872284,-0.0591933839748218,-0.14111233376737,4.56212672663556,-4.82807968833008
"BNIP3",1.90235344293796,-1.90235344293796,1.56440550396184,2.82373078645465,-3.86739256121137,1.34956439114031,3.06125915501017,-2.14814166052144,-1.89116084811202
"BNIP3L",-0.559789946900472,0.559789946900472,3.78285391168086,1.05956687225493,-4.04100559201549,3.69373094878,1.90310189793277,-2.46383809764836,-2.46780723616225
"BOLA1",1.32161971459498,-1.32161971459498,-4.61773238119593,1.22630245930438,2.74593400386152,-5.29270494442575,1.39045434678699,3.92855845280872,-0.224245199464425
"BOP1",-1.72570720469607,1.72570720469607,0.362831081123777,-1.28505245911704,0.790840042531915,0.999527678078416,-1.57663430462673,-2.06381664701565,2.42642293970481
"BPESC1",0.363706598440147,-0.363706598440147,1.06340559935747,-0.280001868888732,-0.707657196464045,1.02713241309251,0.982225389918507,-0.348197292626935,-1.59503363446715
"BPGM",-2.98489728091858,2.98489728091858,0.194979398064084,-2.10638803599012,1.59300228973083,-0.0712903729151506,-0.795605287017226,2.65512536293425,-1.83505926444807
"BPHL",4.50768402544475,-4.50768402544475,-3.51089849294486,4.55541115213352,-1.1382044929714,-3.33165999510665,5.02168897345294,0.281828674999407,-1.84864252489935
"BPTF",5.26674827693843,-5.26674827693843,-0.618181735795776,3.7640572359734,-2.69705747180918,0.882168826635824,2.20881599500493,-7.82820519307681,4.54510764684051
"BRCA1",5.10640763268441,-5.10640763268441,-2.20257558139916,4.44549155514432,-2.03383683686697,-2.29622045451677,4.59869862496982,0.0888540394219994,-2.22104058380755
"BRCA2",2.87654548400243,-2.87654548400243,-3.07068653816432,2.67181954339744,0.0258067181113587,-3.00419093741783,2.53017215682667,1.13612001115929,-0.762741885830274
"BRCC3",-3.6492151539527,3.6492151539527,-2.49178366712135,-5.82494274990638,7.39477381264994,-2.85292035882407,-6.94797795476604,3.81319940568908,4.79898147400207
"BRD1",1.62525679040341,-1.62525679040341,-0.08983467990321,2.1217881024621,-1.90411060661521,0.839150728226133,1.61003536589896,-2.19791817065457,-0.0175968864288369
"BRD2",1.72977264915268,-1.72977264915268,-2.93555332641965,1.61014665351373,0.96078551354277,-2.61959688430577,1.18271055440235,-0.822601545960629,1.87277872446876
"BRD3",5.34696569016056,-5.34696569016056,-0.0130857173125232,5.55762209242575,-4.69854403048019,1.02412140130233,5.19640254972385,-5.25662574261263,-0.0788513677035816
"BRD4",5.79394850708564,-5.79394850708564,-4.99333045278688,5.25455034824994,-0.988971824909994,-3.21918684151934,2.93663473169375,-4.54860322186574,4.12585928137482
"BRD8",4.50312363123259,-4.50312363123259,-4.27700860818859,3.48784047540609,0.459706105139144,-3.92156419350555,2.70031589491816,-2.84269950183776,3.32082606469254
"BRD9",2.14215403790166,-2.14215403790166,-2.22807985376486,2.5621764322884,-0.248341508879393,-1.4636722785069,2.37486436416378,-2.78010638201683,1.85958653628099
"BRE",1.02228765946496,-1.02228765946496,-1.30907733918139,2.43331570811627,-1.41162677970497,-0.582275240652161,2.62057022486019,-1.56865029414732,-0.854439302772377
"BRF1",3.79855571571559,-3.79855571571559,-3.84383654135969,2.20315009774204,0.924896470289191,-3.29694672183732,0.761747058424091,-1.47242615220485,3.0806804341575
"BRF2",3.29414361606498,-3.29414361606498,-2.65638060449689,3.62437583261907,-1.46389052417173,-2.86660541932562,4.00960720681352,-0.0276729387789146,-1.63959683101056
"BRINP1",0.969426021212775,-0.969426021212775,0.0367944587403764,0.964329170932746,-1.01793161476261,0.330891253535939,1.31912305910402,-2.21850990291941,0.188532852388128
"BRINP2",2.88571691646734,-2.88571691646734,-3.11205933281734,3.06948066696915,-0.717899993076781,-2.80461955787703,3.36690048732675,0.289086520289104,-2.2933033842468
"BRINP3",3.32467860899387,-3.32467860899387,-2.39544568471665,3.08481102347705,-1.59331752406979,-3.31340794292019,2.57465012923115,-0.728085660596762,0.00182848363378889
"BRIP1",4.48377702599682,-4.48377702599682,-2.23654267124287,4.79505044943919,-3.90660766162279,-3.84735914830035,4.57944977861608,-0.508981217209288,-2.69733851964474
"BRIX1",2.32653565893034,-2.32653565893034,-2.35391840748991,1.34380733145009,1.05634934663554,-2.73121177687866,2.09595822422089,2.07088016530659,-1.25024571752393
"BRMS1",-0.193287791511395,0.193287791511395,-1.84771350712614,-0.472307076940672,2.10016081617113,-2.01969420353547,-0.309220854912729,2.85913739874447,-0.429159976918286
"BRPF1",3.16591028193253,-3.16591028193253,-2.28981577236821,2.23985912175829,0.190500199442797,-1.66090686301938,0.79313420301621,-3.14679267769849,3.75569957213635
"BRS3",1.63113784135997,-1.63113784135997,0.35653858421992,-0.113685575838457,-0.306368303856024,0.592967785044489,0.0768966611029069,-1.75162313877052,0.832370872556465
"BRSK2",1.25750102938319,-1.25750102938319,-1.1433536714741,1.27911985481693,-0.088898702410752,-0.959832807668925,1.51657483937036,-0.668142509830553,0.189501534289238
"BRWD1",1.97123102648036,-1.97123102648036,-1.36421980199263,1.58588184044652,-0.302746785722277,-0.647076834389345,1.09753882819795,-3.78634954577632,2.82281543556092
"BSG",1.9108339622622,-1.9108339622622,-1.70282183043114,2.05614825710998,-0.626072927128787,-2.8348407592495,3.16543662575149,1.77362633555863,-2.28918765307728
"BSPRY",-3.65326177635511,3.65326177635511,-3.32232566648465,-5.00560134017338,6.99732170051557,-3.96630711200758,-4.11925017162876,4.6855190961165,2.31581820573354
"BST1",-5.79128231060125,5.79128231060125,2.68796927519383,-6.36402000951212,2.78926677335629,2.11714572461258,-5.57237905619754,3.64452977345171,-1.1253862493233
"BTBD2",1.56134480196269,-1.56134480196269,-3.9877371905226,2.26606945681189,1.37989235542245,-4.09971327880925,2.42392303332799,0.864770696079996,0.727693259040778
"BTBD3",9.88093001838001,-9.88093001838001,-4.28235885305826,10.4319125654946,-4.92631788342395,-3.95729468549725,10.4556829077378,-3.16639492257304,-2.12236528813426
"BTBD7",1.12792610449849,-1.12792610449849,-1.12117816564234,0.67773898960834,0.337036004450482,-1.12925007596684,0.270945659322713,-1.19871093454156,1.68722665424324
"BTC",-1.6229899338842,1.6229899338842,-1.46236718172849,-4.42352517622659,4.69159033813808,-2.06040805513774,-4.05632890526472,3.27261785753643,1.63457087495404
"BTD",-3.27058399751555,3.27058399751555,-0.61178009446165,-5.60094403989876,5.03441402006528,-1.745867458089,-4.74089255037787,4.1589608731016,1.56003858106267
"BTF3",2.90399418795293,-2.90399418795293,-1.63795293870568,2.72058015052741,-0.921202733031542,-1.86829820519014,2.81752979698109,0.19848243271635,-0.677499252270406
"BTG1",0.27483896231558,-0.27483896231558,-0.312747350113654,-0.152240837734787,0.41216617668494,-0.170123431037239,0.721047799282024,2.31345985795944,-2.32076695447012
"BTG2",0.730234048852239,-0.730234048852239,-1.46325940722544,1.00636141324325,0.335835855093406,-0.773863677333409,0.984954031203674,-1.49168799237921,0.923316934786025
"BTG3",-1.80546057001611,1.80546057001611,-0.489019223178774,-3.86656444375269,4.3628695080637,-1.37237571097443,-4.80910582868631,3.32144805246637,2.86045591824929
"BTG4",1.43542755368725,-1.43542755368725,-3.10344263068508,-0.143754790012736,2.86078902068045,-3.2947961691053,-0.36597392017078,0.730959875061105,2.65348244557548
"BTK",-12.1839532285534,12.1839532285534,5.13870542244315,-11.7028799403164,3.48565128167339,4.00032825564735,-10.6437740657474,8.81049330632194,-5.81589204523014
"BTN2A1",-0.466366541633865,0.466366541633865,-0.968752218987333,0.0672036724891285,0.837871044962613,-0.860859542536432,-0.0260238790546043,2.70490466775904,-1.41583702662133
"BTN2A2",-4.03562693682703,4.03562693682703,-1.08200774827537,-3.07025100550256,3.56581397165924,-1.17399592080814,-2.32330267647869,6.04970557254108,-2.50959501073852
"BTN2A3P",1.02123688488412,-1.02123688488412,-1.96934343745004,-0.594356918661502,2.18441982289704,-2.94190275726797,-0.522639264218873,1.07909850749885,1.8359273484202
"BTN3A1",-5.71909854454069,5.71909854454069,-1.79557733537746,-7.72923108347965,8.16125011732587,-2.32602963582649,-7.67993270809365,7.03994457599276,1.46673559747257
"BTN3A2",-6.54509224334834,6.54509224334834,-0.0263747727290452,-8.64314143214339,7.23689673668938,-0.512604531825994,-8.97878175904013,5.52121064587714,2.23105360346825
"BTN3A3",-7.20919983355817,7.20919983355817,-1.0187395676408,-9.44852489549139,9.21024877888865,-1.13132188003342,-9.11505547165942,7.36943556468863,1.72556882473973
"BTNL2",2.77382996090516,-2.77382996090516,-2.55706472496159,2.19759121187558,0.151707947812733,-2.48336716373129,2.60010879198886,-0.998857889324278,0.740514855970416
"BTNL3",-1.30046042430719,1.30046042430719,-2.7220499497337,-1.29201043765032,3.44767739676047,-2.69986001821888,-1.21011774652119,0.906736400231125,2.59233516708211
"BTNL8",-0.0225317374176774,0.0225317374176774,-0.648293917930183,0.670836651843758,0.0210639446689529,-0.89680149196532,0.629010345635086,-0.577114928729708,0.831744625525942
"BTRC",1.50997999675352,-1.50997999675352,0.226085674999432,2.25571177955299,-2.43215523429853,0.545916237432036,3.1525025588805,-1.5754002920394,-2.28953445982727
"BUB1",3.95835365390728,-3.95835365390728,-2.06213828428684,2.71599107073526,-0.549324030108486,-2.76794792218358,3.30723761880506,2.68942431016124,-2.45210914837149
"BUB3",3.47257227516215,-3.47257227516215,-3.94380758541772,2.31431572678696,1.02732529738553,-4.27051745362437,3.30626109015958,0.855905283643766,-0.175397038244992
"BYSL",4.09721835681115,-4.09721835681115,-2.02682917251645,3.86985107441867,-1.90797799066926,-2.64056672855709,4.26609038905774,1.02176157692914,-2.67631913451187
"BZW1",4.94046897248211,-4.94046897248211,0.592031673613197,6.54896906494549,-6.24794099840939,0.356765195991202,7.1016036861566,-2.65596207707299,-3.59818646802151
"C10orf10",-8.61942614543688,8.61942614543688,4.74246456974474,-8.46690433894,3.5004462407791,4.41997819645501,-7.94280973216921,2.28864193101242,1.20542134762476
"C10orf2",8.05176523277284,-8.05176523277284,-5.87370730232316,7.35173493019992,-1.51838723276607,-5.68656368104292,6.64428058239579,-3.77576276001738,2.54170468169015
"C10orf76",-2.19801258110811,2.19801258110811,-0.564500817124018,-0.794199182094235,1.17474497892722,0.0562252836339451,-0.755075787307128,0.851829871074496,-0.234810411850924
"C11orf1",0.378313360212579,-0.378313360212579,-1.21795098775071,0.841487461199097,0.303674042765286,-1.71029877377114,1.10660497713715,0.230120218244462,0.284044239884051
"C11orf16",4.68705608994397,-4.68705608994397,-6.42477193762713,2.31024368758291,2.60725860070471,-7.26015463634978,1.1829785423908,-0.491431434428261,3.98837248556317
"C11orf21",2.5998862316746,-2.5998862316746,-4.18780336092882,2.64722026521957,-0.0599415946930358,-4.60687037016649,2.1921604659568,0.95602489704401,-0.0921959078354152
"C11orf30",4.57491904466374,-4.57491904466374,-4.65228285312612,3.79295294249269,-0.235425762466851,-4.01995153009137,3.48998915526174,-1.19558818107656,0.993720169003737
"C11orf49",6.67179952182559,-6.67179952182559,-5.20802468136866,6.12509933219028,-1.40896546973079,-4.37330390751257,5.74576056958709,-3.05830548700532,0.934277821540311
"C11orf57",2.67167690910181,-2.67167690910181,-2.12965277295051,3.12506410199967,-0.834055696739757,-2.44376227727666,2.63785039348232,-0.970081370478939,0.886712772151806
"C11orf58",2.72759648369113,-2.72759648369113,0.954930591049112,2.58777456042346,-3.10458490073165,0.51547142355428,3.21322659026071,0.675002643736108,-3.6146934943533
"C11orf68",-1.59600598958849,1.59600598958849,-0.264622646523485,-1.69775512500501,1.83920258980141,-0.137226106680293,-1.69758445339583,0.717140281602982,1.11407313090876
"C11orf73",-1.83019223836987,1.83019223836987,1.62789126174305,-0.352833147072159,-1.06092224865507,0.50940344416063,1.43028547923363,2.96750081123407,-4.05846276043788
"C11orf95",7.32184004127476,-7.32184004127476,-1.6340849542466,8.21822005268295,-6.15661140904748,-0.698343662884433,8.79955068942974,-7.66667931914167,-0.54737757407016
"C12orf10",6.23797586902425,-6.23797586902425,-4.99579393907102,4.76696835292783,-0.106168094246731,-5.36168966250584,4.9804285843694,-1.32736609932107,1.59301557187829
"C12orf29",2.82333999505993,-2.82333999505993,-3.52058492023431,2.93043078391159,0.563622973400428,-4.66248965041492,3.37255396634074,1.69544149834097,-0.047309142611946
"C12orf4",1.40049935684861,-1.40049935684861,-1.04808022959252,2.61264632237362,-1.43838843848427,-1.31385227897621,2.35836209714829,3.37455858322857,-4.02781334081036
"C12orf43",4.94501492501134,-4.94501492501134,-2.63895824545952,5.7365593538702,-2.76536583563336,-2.44392939175538,6.19451015250741,-0.0144468159085363,-3.06427883265313
"C12orf49",2.46446095418702,-2.46446095418702,0.445253108796707,3.4167422354082,-3.76495512564234,-0.125403604298572,4.02943416992032,0.893940609317606,-4.956727458222
"C14orf1",4.11561368476221,-4.11561368476221,-2.54769102984067,4.43912518742902,-2.03352411175315,-2.45830382580604,3.81068824303812,-2.16950439193705,0.582020864879761
"C14orf105",2.8365020357098,-2.8365020357098,-1.56744970033311,2.75311749140429,-1.62668883996023,-1.2856890429632,2.23800470387552,-2.64170676578834,0.333860937580219
"C14orf132",2.90450491805393,-2.90450491805393,2.45162419817493,2.62105248105416,-4.50530680888022,2.94895281240444,3.15024189889587,-3.33566220088378,-2.30419970355381
"C14orf159",3.46020172366062,-3.46020172366062,-4.59406193102093,0.508344056314539,3.31006285183747,-3.53866688041217,-0.55858797581754,-2.05621013380246,5.35137824258969
"C14orf169",1.57007512156557,-1.57007512156557,-1.57892239322305,1.51554873738816,-0.0944262125394436,-1.29042197667109,0.68018183277325,-0.738471174739427,1.13136308103652
"C14orf2",0.387992023919354,-0.387992023919354,-1.1116403443255,-0.811852484710098,1.69281327223604,-2.10819181600992,-1.43967625933843,1.48827560589603,1.61182734304769
"C14orf79",5.6901487492302,-5.6901487492302,-5.95787542122876,4.38503168321352,0.182122264093367,-5.46173245420147,3.18378283056926,-3.05153153960155,3.70857788816908
"C14orf93",6.59492119684319,-6.59492119684319,-6.85053445376877,5.60124206760504,0.262634898239756,-6.02804856743211,5.1787939719211,-1.84340251231378,1.70472762987563
"C15orf39",-0.972630237168189,0.972630237168189,-0.152866249953359,-2.11073096567132,2.03131175799006,-0.346460493020084,-3.86536922331096,0.462433996698396,2.93067244327508
"C16orf45",0.642096290495457,-0.642096290495457,3.49922869747549,0.74782753558593,-3.83880681184491,3.9840541040122,1.01307168730877,-3.80244653921488,-1.61562634244759
"C16orf58",-1.39040227138009,1.39040227138009,-3.60113262363826,-2.15640225707823,5.18957739653131,-3.50643482400266,-2.59448923096918,2.42061438802636,3.3448399696027
"C16orf59",7.18056691222747,-7.18056691222747,-4.71729640511482,6.83089112880821,-3.06344283859735,-4.58733997382174,7.15143611134863,-1.02426489634717,-2.98546580312065
"C16orf62",-0.60053010110434,0.60053010110434,-0.257457334569742,-1.04443072871839,1.29765504308712,-0.696915278722875,-0.532292007880141,1.73377182532345,-0.411603673993132
"C16orf70",-0.29155262574854,0.29155262574854,-2.93529573847808,-0.847690080772578,3.45354696101598,-2.42213181621485,-1.29979993627527,1.17523127706958,2.37334495622579
"C17orf53",2.80616919395775,-2.80616919395775,-3.64975065007233,3.62591782776161,-0.127019362661267,-3.20450770173623,3.70945937525828,0.313753575529222,-0.649318667673145
"C17orf62",-4.02520310959912,4.02520310959912,3.25284624425689,-4.39700360520718,1.64319524485277,2.70879486352697,-4.09575066664025,2.23446216796683,-0.227694927934888
"C17orf75",7.3063638973849,-7.3063638973849,-4.14677296419421,6.15127017775777,-2.04151820344462,-4.77022624603043,6.92312866478023,2.0083021739519,-3.8962479115993
"C17orf80",2.4980000236205,-2.4980000236205,-0.933262425759026,2.04121196103542,-1.33201483464038,-1.46787123761169,2.39513735568219,0.0137346395126158,-1.38033651145693
"C18orf25",-7.80710742586852,7.80710742586852,2.73968491914346,-8.5230629321167,3.41526029509606,1.0003665534927,-8.64944585526282,6.89945885929624,-2.46284543451172
"C18orf8",-0.989474541560543,0.989474541560543,-0.592897700602937,-1.30292672499353,1.8003252444684,-1.28583878467921,-0.873297366339066,2.85447056476169,-0.471555578122891
"C19orf24",-5.94401931892213,5.94401931892213,0.52127906401194,-7.51228629262831,5.80143926302252,-0.998668609832111,-6.65737908516386,5.22279953911444,1.37092438379606
"C19orf53",3.47924093255572,-3.47924093255572,-4.95013022228963,1.86253582466997,2.24620784971352,-5.06737443997885,0.853668374242507,0.814822131151841,2.75854579113313
"C19orf57",2.78020664831683,-2.78020664831683,-5.90611312956076,1.26458079007437,3.78876067047309,-5.83376639976988,0.399639686550297,-0.691181848243603,5.2902717773983
"C19orf60",-2.33869771644486,2.33869771644486,-0.690357356193286,-1.91469490575282,2.44397792347501,-1.12366300615485,-1.98618215495914,3.45269521390854,-0.382155806860711
"C19orf66",-4.86815637691238,4.86815637691238,-1.27297646491609,-5.0356811838668,6.42825879144458,-1.52296720077919,-6.29970948926801,5.31943602869929,3.02317184233716
"C19orf73",1.37262266812315,-1.37262266812315,-2.39642096696842,1.48143577281842,0.700671528921958,-3.09349611138569,1.83386968679608,0.270477535851574,0.646782255403452
"C1GALT1",-2.14076563963822,2.14076563963822,0.656465830834375,-2.5834555523986,1.6956889991896,0.781612631951891,-2.93281671303206,1.25935935287015,0.649755658991413
"C1GALT1C1",-4.73268381050434,4.73268381050434,-0.438049777144013,-4.29781915625896,4.42452960450399,-1.4938606781613,-4.07645612082593,7.15876675577858,-0.538571514839928
"C1orf106",-0.464795098119194,0.464795098119194,-0.536125117089793,-0.211547931605133,0.676681306051397,0.092243183292346,-0.628582259527243,-2.58137582723179,3.07350859877175
"C1orf109",4.51571011643747,-4.51571011643747,-6.05603963439709,2.36235204082814,2.66204278438364,-6.31262410452312,1.14672115541761,1.08331270739452,3.0543659276179
"C1orf112",3.78272670892241,-3.78272670892241,-3.41359181296604,4.91278413220763,-1.76552196041949,-4.44785636172619,5.39624447873723,3.45856765166212,-4.61748788268237
"C1orf115",2.815664826569,-2.815664826569,-4.64531673745531,0.611435995404645,3.42935811954483,-4.19289716019914,-0.132252145430257,-0.291201268678534,4.02376506034029
"C1orf116",-7.40876326761437,7.40876326761437,1.41403412954129,-6.92983531551004,4.06647052321166,1.13941815521731,-7.27312453138916,-1.00286206957869,4.82287958231473
"C1orf123",-1.20094300854992,1.20094300854992,0.577031890501025,-0.447181970408384,-0.053965283238785,-0.06201345367871,0.92510616258977,1.5282786402732,-2.194996225163
"C1orf159",3.38779573536117,-3.38779573536117,-3.62643270935982,2.99579053310195,0.265981508020234,-3.58916396678886,1.70777513302806,0.173719094358361,1.52966086672123
"C1orf174",3.24813963375983,-3.24813963375983,-2.65821544292818,3.28752092169367,-0.393836093030106,-3.57667699706286,3.40857431311667,2.6192152292018,-2.08483379217112
"C1orf21",3.92387623819487,-3.92387623819487,-3.07044948859285,3.68178438783386,-0.998435227477104,-2.82854262221693,4.20404860704758,-0.627659470514934,-1.31089629524196
"C1orf216",0.650184545658377,-0.650184545658377,0.447096185276535,0.884873642432617,-1.22924775268377,0.348628329199767,0.203422052808137,0.612206432762048,-0.969706890337449
"C1orf27",4.46818237402682,-4.46818237402682,-2.95622126147439,4.77946375891351,-1.12547598418158,-2.52981191673353,4.7697565202621,-1.25077565642033,-0.0411770718932328
"C1orf35",4.72180938392462,-4.72180938392462,-5.85016273352557,4.16042228866462,1.16337438778541,-5.52824078276308,3.84888731061067,0.114459971882351,1.30084455343666
"C1orf54",-6.85624786177769,6.85624786177769,7.41633176120861,-3.30734884404946,-2.73857087675305,6.17341892525468,-0.966857100959541,5.19932013146001,-9.8832929009589
"C1orf56",0.79222932456799,-0.79222932456799,-1.58460165758607,1.1082390475477,0.295928129476838,-1.66426893714088,0.47577073343231,-0.339759708680535,1.30811518624757
"C1orf61",0.237602209207053,-0.237602209207053,-1.34132275126575,-0.750676834830032,1.76491125769203,-1.43677774320198,-0.299176473178694,0.504633394151294,1.00634134425068
"C1QA",-16.7740758729421,16.7740758729421,9.63258480879849,-15.7246393304115,4.76235293502469,8.43594995214771,-13.7796572770387,12.3139711551768,-5.37495025102211
"C1QL1",2.52114100849665,-2.52114100849665,0.00745019070569728,3.61330302462165,-4.013570712076,0.22670316629093,3.84637071235056,-3.56308587448272,-1.73867724446809
"C1QTNF1",-4.29848585531712,4.29848585531712,10.1538261467741,-3.09579018241525,-6.85497514707046,10.0200357963109,-3.30589921595869,-5.78395550302891,-2.79876855960524
"C1QTNF3",-5.16706944541172,5.16706944541172,13.1729014342491,-3.31413324324598,-10.6806045944658,13.7374220102194,-1.91183919988376,-7.13334541876654,-7.76441093575388
